content,label,title,subtitle,category
我无法理解一些女人在夜店整晚被N个搂抱亲吻还觉得特光荣，一有局就各种求偶遇。看到开跑车的人和稍微有点人样恨不得马上扒光自己。姑娘，这不叫交际花，这叫交妓花，叫不知耻！没局的时候就在家扯着胸罩露大半边乳房出来发微薄喊寂寞。这不叫性感，这叫阴部瘙痒！女人，最忌讳的就是把自己做烂！,0,,,社会生活
“您是我最亲的亲人，为什么对我那么冷漠…自从您换了新手机后，就再也不和我说话了，不关心我…”这是一个十岁的三年级小学生写给“手机控”爸爸的信，爸爸不经意间看到后愧疚不已，彻夜难眠。家人和手机，你陪谁更多？多陪陪自己身边的人吧！,0,爸爸换了新手机后孩子：爸爸，我的心凉了[泪],,社会生活
多少心爱的衣服因为污渍弃置过？衣服除污渍大全转起！非常实用！,0,实用贴,#生活经#,社会生活
山青水秀新闻破解:【民警查车震致阳痿被索赔百万10月23日晚，临沂沂州路民警巡视时，发现一辆黑轿车不停摇动打开车门检查，见一对男女一丝不挂。系临沂206国道沂河大桥收费处主任班树栋，和其女下属郑来花。之后主任发现自己现阳痿，按每次性交200元5000次计，向警方索赔100万元。,1,,,社会生活
湖北的朋友们，有个被拐儿童在广东汕头派出所，口音像湖北的，转发一下希望早点找到他爸妈！爱心接力??????看到这种消息，非常痛恨人贩子，非常心疼孩子，愿他们一家早日团聚????童颜永在--心理医生的微博视频,1,,,社会生活
饶原生:接客太多，得返一碟斋。,1,,,社会生活
有强迫症吗？上床睡觉前一定要上厕所。上了厕所，在床上打手机要睡觉再去。如果不这样的话，会陷入去不去卫生间的苦恼，想要小便，但是过了很长时间，就会起床清扫。白城·地下商场,0,,,社会生活
今天调查发现，也是同样这家酒店，还有比您更惨的，交了钱折腾了一夜问题都没有解决，在高铁站挨到天亮。当地工商所已经介入了。于建嵘『大V于建嵘来长沙摊上蹊跷的“飞猪”订单，距离高铁站36米的酒店为何变为3公里？』|大V于建...,0,,,社会生活
警方以张正强涉嫌破坏企业生产经营罪刑拘。记者拿出了重庆市规划局监察执法总队的回复函，认定加油站没许可手续；相关部门出具建加油站属违法行为书面认定；警方却认为，张正强指使家人阻挠、封路行为，导致车辆不能正常加油，给企业造成很大损失...,0,市民举报中石化违法建遭刑拘,,社会生活
拿过书包挎好，蹲下身将妹妹轻轻背起，奔波上路…河南商丘11岁的男孩李渊，背着患脑瘫的妹妹上下学，已坚持两个月。爸妈打工，爷奶年迈，他稚嫩的肩膀担负着妹妹的渴望。网友：他也只是个孩子，太难得了！你会为“商丘好哥哥”点赞吗？,0,长兄如父11岁哥哥背6岁脑瘫妹妹上学[心],,社会生活
大黄鸭沉睡原来是因为大陆一名游客的烟头所致！！尼位哥哥也缺德了吧！大黄鸭远道而来。你居然把它弄爆了。,1,,,社会生活
颐中立交桥往福州北路方向车损，来往车辆注意减速青岛交通广播FM897青岛交警,0,,,社会生活
一位可怜的94岁老奶奶，老伴去世，儿子伤寒死了，两个孙子在外面打工，她每天依靠捡垃圾为生，每天捡垃圾捡到凌晨2点，也只能转5、6元。奶奶双腿已经裂开，因为没钱，一直没有医治。求扩散~~每转一条微博，腾讯公益就像老奶奶捐出1毛钱，多转几次吧，不会脏了你微博，对么？via娄艺潇丶兔子,1,帮转,,社会生活
陕西省咸阳市三原县南关村2019.5.27发生一件持刀杀人事件亲孙女用砖块拍向自己的亲爷后，持刀杀爷未遂后又转向砍向自己的五妈三刀！其行为令人发指，希望大家帮忙转发一下！让更多的人看到让事件尽快得到处理谢谢大家了。网页链接,1,,,社会生活
恭迎农历九月三十日药师佛圣诞。南无药师琉璃光如来。南无药师琉璃光如来。南无药师琉璃光如来。,0,,,社会生活
上海地铁2号线晚22点左右，这小孩唯一不同其它的是，他根本不会去要钱，只是捧着杯子一直往前走，眼睛里充满无辜与渴望，特别可怜。此时欲收工，杯子好像是被粘在手上的，杯子拿下来时，明显感觉特别疼；该男不停责骂。确定这不是一位父亲。这孩子白白嫩嫩的，一看是娇生惯养，是不是被拐卖了？！,1,,,社会生活
外卖小哥路边救人，救人后结果自己的车子被偷走，小哥说：不后悔，一个人，一个车，谁更重要。,1,,,社会生活
①元旦：1月1日放假，与周末连休。②春节：2月7日至13日放假调休。2月6日、2月14日上班。③清明节：4月4日放假，与周末连休。④劳动节：5月1日放假，5月2日补休。⑤端午节：6月9日至11日放假调休。6月12日上班。（中国政府网）,0,[话筒]国务院办公厅关于2016年部分节假日安排的通知,,社会生活
不是…这群人是怎么想的…脑残？,1,,#测绘仪被当成照相机砸掉#,社会生活
12月6日晚9点30，在成都高新中和街道楠香山小区门口，一名中年男子将一玩耍的女童抱走。正抱上同伙的车时，被群众发现，当场逮住一人贩，后将其揍得面目全非。目前，该嫌犯已被警方控制。,0,成都人贩当街抢娃被群众围殴,,社会生活
在长沙金星路，一名司机由于在城区道路乱开远光灯，被交警拦下罚其站在车前看灯一分钟。交警部门提醒，远光灯因为光线太强，直视过来会给对面驾驶员造成3秒的视线盲区，极易发生交通事故，为了自己和他人的安全，请正确使用远光灯。,0,司机乱开远光灯被交警罚看灯一分钟,,社会生活
"美国人RichardSears,网名汉字叔叔,花费全部积蓄和20年时间,从事一分钱也赚不到的汉字系统性研究,创办字源网站",1,,,社会生活
广州一中49届校友叶铭业上月在美寄信回校寻初恋：50届李淑琚。两人当年互定白首之约，惜造化弄人，他因战火被迫远走，她在信中说：我会等你。后叶老多次回穗寻找未获。他说，但求有生之年能再见她一面。现寻人仍无果，如有信息可私信本报！为了这份牵挂，扩散！,0,寻找初恋的越洋来信,#本报#,社会生活
盘锦市油田派出所长二哥，伙同地痞敲诈钱财不成逼迫24岁的李洪娜吸毒，并实施轮奸。李洪娜去振兴派出所报案警察袁庆不予理睬，警号为902008的威胁说：告什么告？你们能告倒谁啊！想找死啊？女子父亲气得吐血而死。电话15242778071紫金梧桐,1,派出所长逼迫女孩吸毒后进行轮奸,,社会生活
????中国孩子被狗咬了King重庆妹King的微博视频,1,,,社会生活
37年前，福建晋江，庄茉莉受雇到一户从香港回来的夫妇家中当保姆，照顾“大头”。之后这对夫妇便狠心地丢下刚满月孩子，返回香港再无消息。当时庄茉莉家中已有四个孩子，日子也不好过，一咬牙，便带“大头”回家照顾，一晃便是37年。via.新闻晨报,0,父母抛弃瘫痪儿保姆留守“危房”照顾37年,,社会生活
即将年满50岁的宁女士日前扛着7麻袋500多斤的硬币，到四川眉山一楼盘买房，工作人员经3小时清点出硬币共计43500元。宁女士称经营塑料袋批发，存了5、6年硬币，买房的初衷是女儿大了，想给她一个家。via：成都商报,0,单身妈妈扛500斤硬币为女买房卖塑料袋积攒五六年,,社会生活
双阳北疆欣园13947904333帮忙！求扩散，今天上午一个三岁多小女孩在北疆欣园超市附近被人拐走，监控上看是被一个40多岁的男人抱走，有知情者联系郑春蓉13947904333.长春的帮忙转发吧，但愿能抓住这个坏人！！！！,1,,,社会生活
今日资兴市交警大队几协警未开单据就扣走一台价只千元的旧摩托，赎车时粗算罚款保险得花二千来块钱。纳闷，豆腐岂能卖肉价？后发现交警队内有个卖旧车的小店，恍然大悟！原来你不赎它就卖。祝陈江警官，生意兴隆、财源广进！御史在途郴州市交通警察支队,1,豆腐能卖肉价钱,,社会生活
重庆一土豪患病坐直升机在天空撒钱？梁溪说事的微博视频,1,,,社会生活
第一次听到这个事情是成都一个女孩子说的，当时她机灵，就逃脱了厄运。今早看到另一个女孩子，被这么惨绝人寰地方法夺走了肾脏。。。女孩们一定要小心再小心，危险无处不在！！！BY小模样…呃，下一篇继续～～,1,,,社会生活
"：如果晚上你在驾驶汽车时受到鸡蛋攻击（尤其独行的女人一定注意）千万不要起动喷水功能和开动雨刷，因为鸡蛋参水后将呈现白色，阻挡视线高达92.5％,你将被迫停在路边而成为劫匪的囊中物，最好是将车开到明亮有人的地方才清洗车窗...请阅图字转发你的朋友们！！！",1,各位请注意,,社会生活
快要过年了，要不要一起吃个饭，评论里留言，大冶、阳新、黄石市区，最多的，我们就到那里去组一局,0,,,社会生活
——凝重的让人窒息，推荐阅读！转任志强袁裕来律师作家崔成浩思想汇聚人生,1,,,社会生活
「旧帖新读」＂城管，谁让你这么干的？＂！（倪方六）日前惠州城管在执法时把女贩的裤子扒下（见图），据说打至昏迷。对与小贩的冲突，城管对媒体解释，女贩拿剪刀刺伤城管。那么多男人对付一个女人，人家不刺你才怪呢。,1,,,社会生活
①清明拼假：4月2日-10日休息，4月5日-8日年假；②五一拼假：4月30日-5月8日休息，5月3日-6日年假；③端午拼假：6月4日-12日休息，6月6日-8日及12日年假；④中秋拼假：9月10日-18日休息，9月12日-14日及18日年假。转！,0,2016拼假攻略：请4天年假可连休9天！4种方案！,#2016放假安排公布#,社会生活
寻人启事吴梦月小朋友疑似被运到马来西亚吉隆坡！,1,,,社会生活
那个口口声声对我说“你敢把狗带回家我就敢给你扔了”的父皇妖妖小精,0,,,社会生活
急急急！刘晨光，男，4岁，12月31日在西安雁塔区被拐，家里非常着急，如果发现线索或者看到，请联系他父亲，手机：15902923234.请大家互转，每转一次，都有可能带来一次机会，相信好人有好报！,1,,,社会生活
转：尋人啓事：幫忙擴散，今天上午一個三歲多小女孩在沃爾瑪附近被人拐走了，小女孩能說出她爸爸的手機號碼從監控上看是被一個四十多歲男人抱走了現大人都急瘋了有知情者請告之萬分感謝看到信息的兄弟姐妹留意一下聯繫人張靜杰13759695559,1,,,社会生活
"6月底，小凡圣被确诊为急性白血病。爷爷在本身患糖尿病的情况下，又得了抑郁症。为了省钱，爷爷不肯再为自己治疗，说自己的钱都要留给孙子。""爷爷走在你前头了啊，你好好治病""。这是爷爷生前最后一次来医院看孙子所说的话。8月23日，爷爷上吊自杀。",0,心酸！患病爷爷自杀省钱救治6岁白血病孙子[悲伤],,社会生活
贵州赫章县的一小孩被车撞成这样，司机肇事后逃逸，小孩父母又早逝，完全靠奶奶捡垃圾维持生活，求各位网友帮忙转转，每转发一次，腾讯公益便会向这一家人捐赠3毛钱。爱心传递，让更多的好心人士帮助这家人，求你们了。如果有心，请转发！没良心的就算了......,1,,,社会生活
李某是陕西宁强县代家坝镇街民村村民，家在公路附近，而该路段与一中学相邻，为预防和减少事故发生，路面上被设置了减速带。李某认为车辆经过减速带时发出的声音影响了自己和家人休息，便在凌晨用钢钎撬掉了减速带并将其藏匿起来。目前，李某被依法拘留3日。...展开全文c,0,嫌车辆噪音影响休息男子凌晨撬掉减速带,,社会生活
帮朋友转发！求扩散，今天上午她同事的女儿在新塘大润发超市附近被人拐走了，小女孩三岁多，能准确说出她爸爸的手机号码，这是她同事女儿的照片，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！,1,,,社会生活
传说中的麦当劳全国通用无线上网密码，真的吗？,1,,,社会生活
1闯红灯记6分罚100元。2酒驾记12分5年内不得再考取驾照。3不系安全带记3分罚100元。4副驾不系安全带记1分罚50元。5行驶中拨打手机记3分罚100元。6行驶中抽烟记1分罚100元。7有意遮挡号牌记12分，顶额处罚。8超速驾驶记6分。9副驾驶有不满14周岁乘坐的记6分罚300元。,1,CCTV今播出交通新规,,社会生活
年底了，是治安最差的时间！最近又有新骗术出现，而且手段恶劣！大家记住以外希望也多转发，也许你的一条转发就可以救你一个好朋友的财产和性命的安全,1,,,社会生活
陈女士11日晚10点多就睡了，老公帮她将手机程序和WiFi关掉后充电，不料流量一夜疯跑50G。查询发现11月1日至13日，总流量55691.04MB。总费用为15425.51元。专业人士称可能是手机中毒，或运营商网络出问题。电信正在调查,0,手机流量一夜疯跑50G13天流量总费用15425元[衰],,社会生活
骗子短信告知航班取消→乘客联系“400”假客服→骗子索要网银卡号密码→乘客卡上的钱被转移…提醒：航空公司不会直接给旅客发“航班取消”短信。收到此类短信，应联系购票处核实，或直接致电官方客服获取准确航班信息！警惕！央视新闻评论,0,扩散：极端天气来袭“航班取消”短信骗局也来了！,,社会生活
请大家转发，提醒国人。。。。。。。两名带头打砸抢的罪犯都是日本留学生。。。,1,,,社会生活
詐騙集團遣送再一案，時代力量立委黃國昌爆料，馬來西亞將近50人台灣詐騙集團嫌犯，原本要送回台灣，由於詐騙對象幾乎是大陸人，中國派機前往吉隆坡準備將遣返回中國受審，台灣方面想以外交方式溝通接回。國台辦，看你的了！,0,,,社会生活
昆明通缉犯！大家转吧我在:2太安路,1,,,社会生活
央视正播放“林森浩被执行死刑前专访”，视频直播间：,0,林森浩临刑前专访,,社会生活
昨天，11岁女孩雅婷离世，医生们低头，向她致敬，与她道别。她捐出两枚眼角膜、双肾、肝脏、心脏，6名患者重获新生。50天前，患肌无力一年的雅婷昏厥，没再醒来。爸妈说，如果她有意识，帮助别人也是她的愿望。小天使来过，留下爱！,0,小天使走了捐器官救了6个人[泪],,社会生活
温州老娘客微信约架后续！！！温州草根新闻网页链接,1,,#温州老娘客微信约架#,社会生活
护士被打，护士老公集结五十个人堵在派出所门口等待打人者，并称敢放人就敢带走！神回复：1入错了行，嫁对了郎！2干得好，警察司法不能保护你，就让枕边人保护你！3年度好老公！PS：爱人其心可鉴、可赞，但是以暴制暴不是解决问题的方法，唯有法治才能为医患解套。（丝滑拿铁小幸福）,1,,#安贞医院#,社会生活
我被评论惊呆了！一大堆人叫好为民除害。1.幼童无法自控，母亲已制止并批评孩子。2.low逼才挥刀向更弱者。3.这跟港灿看大陆父母用尿不湿接女婴便溺拍摄怒骂一样。4.许多人被忽悠瘸了分不清大是大非。看似文明实为野蛮！5.如果敢对我孩子这样，她分分钟没命,0,4岁女童饭店喊了一声被邻桌女大学生猛踹,,社会生活
"若属实，当真是气炸了。莫要培养一个冷漠的社会。——17岁男生出手解救被猥亵少女受伤还手后遭批捕羁押17岁男生出手解救被猥亵少女受伤还手后遭批捕羁押焦作,人民检察院,焦作市,17岁男生反击猥亵少女者被批捕羁押17岁男生出手解救被猥亵少女受伤还手后遭批捕羁押（分享自网易新闻）",0,,,社会生活
Mico是中美混血男孩，3周岁，身高1米左右，偏瘦，寸头，离开时身穿绿色棉布大衣、深蓝色裤子、咖色皮鞋，能说简单的中文及英文。于1月7日16：33分左右，在爱绿双语幼儿园门口育秀路段（大润发周边）被抢走，至今下落未明，他的妈妈已近崩溃，望知情者提供线索，求扩散！请叫我陈博博投稿,1,,,社会生活
航拍照片也有了，看得更清楚了吧。,0,,,社会生活
朋友在郑州市北环刘庄站牌捡到一个钱包，里面有卡数张，现金一千二左右，火车票一张，名字叫刘大伟，车票是后天的，，失主请联系:15515557599，大家帮忙扩散，春运买张票不容易，各位正能量走起！河南志愿者阳光志愿者南瓜郑开马拉松志愿者孟庆克郑大微尘爱心社郑州田关心,1,,,社会生活
打货太他妈危险了，就在我隔壁得鞋城！新疆3个人在环球砍伤3人，1新疆人10楼跳楼死亡，另二个在逃。其中一个身穿白色衣服蓝裤子手拿西瓜刀，另一个身穿花衣服手拿斧头。这么恐怖的事情竟然在鞋城发生了。2广州·站西服装市场,1,,,社会生活
妙龄少妇不配合强奸致猛男死（分享自凯迪网络）O网页链接,1,,,社会生活
一定是正当防卫吗？不一定。目前仅有媒体的部分报道和一方当事人的陈述，纵观大河报的通篇报道，有道君有一下几点疑问：1、全篇都是打人者及女孩的陈述，构成了故事的固定结构。非常容易的将大众带入到一种做好事反被冤枉的情境，极其容易误导群众...全文,0,,#17岁男生反击猥亵少女者被批捕#,社会生活
昨天早上，达州万源城管暴力执法，打死卖蘑菇挣学费的穷苦学生。今天上午，死者亲友、同学高举“天理难容”的横幅，在市委门口请愿，要求秉公执法、严惩凶手！逾千市民赶来声援，大批警察、武警与群众对峙，将追讨公道的市民强行驱散……,1,万源城管打死卖蘑菇学生千人围堵市委讨还公道,,社会生活
有需北京户口的青年请速洗干净到湖北大厦报名咨询！著名女士也可报名！,1,,,社会生活
我复制！打人者光头男叫张立冬，河北平山人，家住招远市金辉小区，职业是在招远开金矿，平时经常开一辆保时捷卡宴，另有其他豪车两部。张立东。张帆，张航，张巧联，吕迎春，无极镇花园路16号，用邪教掩盖背景硬的事实，用清理邪教改变人们的关注方向，清不清邪教你们加油，我要看看这几个人最后的什么,1,,,社会生活
金溪县景湖花苑黑社会带几十个人来白马路象山学府这里强行拆路，，老人躺在地上，，我们打110，120没有一个过来救人的都没有，还要我们自己送去，，政府人声称：知道这个事，不归他们管，叫我们自己去跟当地镇长谈，，。大家帮帮忙，转发出去，谢谢！小燕子的名...|抚州·秀谷...,0,,,社会生活
昨日出门上班的李阿姨被路边的蛇吓坏了，“看样子像眼镜蛇，一直在动，好多条团在了一起。”获悉这一情况后，闵行消防支队七宝支队再次出发，最终在这一区域捕捉到眼镜蛇25条。闵行野生动物保护管理站工作人员判断，疑为行善者放生。,0,上海市区路边现剧毒眼镜蛇疑为行善者放生,,社会生活
据警民直通车-浦东通报：6月13日，上海一男子因邻里纠纷，在小区内挥菜刀砍人，事件共造成凶手在内的3人死亡、5人受伤。目前，案件在进一步侦查中。,0,上海浦东发生持刀伤人案致3死5伤犯罪嫌疑人死亡,,社会生活
“换个国家，这件事大概能拉下一个总统，解散一个内阁，催生一个制度。在天朝，只能换得几人围观，几声叹息。今下午1点多，宁波妇幼医院一妇女因负担不起医治孩子的高昂医药费，怀抱仅4个月大的宝宝在住院楼跳楼自杀，经抢救无效死亡。——全民医保，何时来到？”,1,,,社会生活
现在这个社会，做直播的人是越来越多了，而喜欢看直播的网友们也是一抓一大把。不过绝大多数的主播都是化着精致的浓妆，对着镜头不停地卖萌撒娇或是唱歌跳舞来获取观众们的喜爱。有一位女主播就不一样了。这位网红的直播方式和其他人都不一样展开全文c,0,“水泥姐”有辆兰博基尼？网友大骂骗子，真相是。。。,,社会生活
周喜军儿子周磊为真凶，周磊平日游手好闲，江湖称号“经开三哥”。警察在带周喜军指认现场时发现可疑，确认是父亲替儿顶罪自首，今日周磊已归案。传因婴儿父亲与其女友有染，遂劫车杀人报复。图为周磊、周喜军及被盗车监控照片，大家看看到底是老子在开车还是儿子在开车。观点联播V摆古论今,1,,,社会生活
除了产检，准妈妈自己也有一些工作要做：记录月经周期、同房时间、4个月之后自数胎动等等。听说朋友怀孕送点什么好？转发这条微博给她吧~,0,,,社会生活
见者请复制！目前光头男获取保资格，在招远开矿，在当地背景很深，这个案子很有可能不了了之，求人肉！帮复制，女孩一路走好。招远麦当劳杀人案,1,,#招远麦当劳杀人案#,社会生活
玛莎拉蒂肇事女被传患上了精神病??什么意思？？？,1,,,社会生活
11月3日，海关总署统一指挥开展打击“洋垃圾”走私第二轮集中行动，截至目前，多地海关缉私部门打掉涉嫌走私犯罪团伙26个，查证走私废物42.5万吨。小央视频的秒拍视频（小央视频，LS）,0,海关总署第二轮打击“洋垃圾”查获42万吨走私废物,#海关总署查获42万吨走私废物#,社会生活
新婚5个月，20岁的妻子患病瘫痪在床，失去生育能力。别人劝他离婚，别耽误自己，他却对妻子说：“你放心，我会一辈子疼你。”如今，山东临沂84岁的杜元法已照顾妻子周玉爱56年，她从没生过褥疮，屋子也没有异味。就这样，他们一直不离不弃，相濡以沫。,0,这就是爱[心]八旬老人照顾瘫痪老伴56年,,社会生活
国际消费者权益日设立伊始，是为扩大对消费者权益保护的宣传，让每一次消费都有保障，每一次投诉都有回响。政府加强监督，企业坚守诚信，个人积极维权，唯有贡献你我力量，凝聚社会共识，坚持标准不放松，才能让消费者在阳光下品质消费。，每...全文,0,汇聚社会力量，维护消费者合法权益[加油],#不止今天315#,社会生活
北京这杨柳絮什么时候能治治，比如城区逐渐替换掉飘絮的杨树柳树，每年这时候在室外都不敢摘口罩，这样过敏鼻炎依然每年被诱发，每天被迫在窒息的边缘试探，睡觉都被憋醒简直了,0,,,社会生活
"10月31日，眉山市的朱素芬因交通事故受重伤，送入重症监护室抢救。11月2日，朱素芬儿子郑某某去医院探视时，拔掉了母亲的呼吸管，母亲不久后去世。警方因涉嫌故意杀人对郑某某采取强制措施，儿子说自己负债累累，""确实是没有办法了。""(成都商报)",0,悲剧！探视时，儿子拔掉了重病母亲的呼吸管…,,社会生活
一只幼猴紧紧搂住即将被“活取猴脑”的妈妈。,1,,,社会生活
3月份我省春耕尚未结束，农事野外用火概率较大，且临近清明节，有提前扫墓风俗，森林防火态势依然严峻。3月2日，湖北省林业局发布，预测表明，3月份湖北省降水大部偏少，气温偏高。全省整体森林火险等级处于较低火险（二级）...全文,0,,#3月份湖北省森林防火态势依然严峻#,社会生活
随着数字化时代的发展，线上预约、扫码转账、远程操作等，对年轻人来说已经司空见惯。但这些数字化的生活方式，让一些老年人感到力不从心。不会操作智能设备，给老年人的生活带来了很多不便。中国青年报调查显示，仅28.8%的受访...全文,0,九成受访青年愿意教父母使用电子产品,#老年人使用电子产品遇到的障碍#,社会生活
还记得之前在电视直播中抢镜爆红的小男孩吗？最近，他的梦想成真了。。。,0,,,社会生活
最近，关于我们嘉兴的新闻真是多啊，这是要变成“网红”的节奏啊。这不，疯传的“上海同意嘉兴使用021区号”的消息，又让这个世界癫狂了！小编一直潜水着在寻找权威消息。然后，有图有真相的来了。东方卫视新闻播报：同意浙江可用上海“021”区号！标志嘉兴...展开全文c,0,021号码对嘉兴意味着什么？,#嘉兴身边事#,社会生活
请大家留意以下信息：“公安厅发来的信息：如果你收到“2011年五一放假调整通知”的网址。在任何环境下请不要打开它，且立即删除它。如果你打开了它，你会失去个人电脑上的一切东西.这个网址隐藏新的病毒，已经确认了它的危险性，而杀毒软件不能清除它。他的目标是摧毁个人电脑。,1,,,社会生活
大鹏看天下:恩，特勤不是特警，但是，那两个穿警察绿色反光背心的一直在袖手旁观，也是不争的事实。,1,,,社会生活
秦皇岛啥时候能把柳树砍了周日出去一趟柳絮直往眼睛里飞一年没犯的鼻炎成功复发晚上回来我就买了护目镜受不了了??,0,,#柳絮#,社会生活
?河南焦作，17岁少女佳佳和男同学王勇等几人在酒吧聚会，期间一陌生男子强吻和猥亵佳佳，王勇出手营救，在和陌生男子打斗过程中，王勇用力过猛，拳脚并用造成该男子鼻子骨折。目前，因涉嫌故意伤害罪，王勇被依法逮捕！办案民警说：“不管什么原因，只要构成轻伤，就按...全文,0,,#17岁男生反击猥亵少女者被批捕#,社会生活
暴躁老姐，买单时被插队，直接重拳出击不正常人类调研中心的微博视频,1,,,社会生活
封建专制时代，大家都避讳“莫谈国事”。不是不谈，是莫谈。一来：这国不是你的，你谈什么谈！二来是：不敢谈…近日，看了一则“惠州城管执法时把女贩的裤子扒下”，实在忍不住爆粗口！“城管执法把女贩的裤子扒下”——是“执法扒裤子”么？！——人手齐抓共扒女贩的裤子是工作需要还是干什么？！,1,,,社会生活
据悉嫌犯韩磊14岁时曾被拘13天，18岁被拘10天，22岁遇到最大惩罚：无期徒刑。03年在服刑时韩磊还曾打狱警耳光，打飞狱警眼镜。后因被18人轮奸，肛门撕裂而被保外就医。7月23日晚，韩磊打人后当街摔死女童。PS:这个信息量巨大啊！我点评了恶男摔死女童,1,,#恶男摔死女童#,社会生活
8月9日，浙江文成县一女干部醉酒，半夜躺在路边，被三乞丐轮奸。女干部醒来后，通过监控录像才发现自己被奸。消息在网上发布后，全国网民支持三乞丐轮奸女干部的竟然达到99.9%——数以千计的跟帖中，反对者仅有一人！,1,全国网民支持三乞丐轮奸女干部！,,社会生活
回国女子拒绝安检怒斥民警直呼：在国外没人敢看不起我北京的晖子的微博视频,1,,,社会生活
1、拖延成性；2、言过其实；3、不愿倾听；4、懒于改变；5、缺少恒心；6、过于取悦他人；7、文过饰非；8、斤斤计较；9、不动脑子；10、缺少准备；11、尽是幻想；12、害怕冲突；13、容易沮丧14缺乏自信你有几个？,0,会打败你的一些坏习惯,,社会生活
俄罗斯决定在全国放800只老虎狮子，以驱使人们带在家里？那农村木头房子咋办？,1,,,社会生活
济南黑虎泉虎头吐出了红舌头，已经有几年没出现过了，据说是杨树根，嫩嫩的粉红色确实蛮可爱via齐鲁晚报济南·黑虎泉,0,,#你好春天#,社会生活
9.18的深圳有点热闹。难道今天都不上班吗？,1,,,社会生活
40分钟的生命权值多少钱？美国一死囚执行死刑前，照例大吃一顿。这家伙吃了大餐还喝了红酒，没想突发脑溢血当场挂了。比执行死刑早死了40分钟。其亲属因此状告监狱：救护不力，明知高血压还让喝酒，让死囚丧失了本应享受40分钟的美好生命。官司赢了。40分钟的价值是350万美元。袁裕来律师徐昕,1,,,社会生活
江苏宿迁62岁的林兰松老人，家里有块石头，是上一辈耕田时偶尔捡到的。最近，林老汉把石头拿给考古工地的专家瞧，没想到小小顽石竟是距今至少4000年的石锛，属新石器时期文物。林老汉决定将它无偿送给宿迁市博物馆收藏。为林老汉点赞！（央视记者吴睿）,0,江苏老汉捐新石器时代文物父辈耕田捡来的！,,社会生活
漫天飞舞的柳絮，确实可能会引起皮肤过敏、过敏性鼻炎等，不过，细心的市民发现，近年来，嘉兴不少地方的柳絮明显减少了。原来，市园林绿化部门就陆续给市区数千棵柳树实施了“抑花一号”杨柳飞絮抑制剂的注射，有效减少了柳絮的产生。嘉兴在线,0,今年春天“雪”小了，因为部分柳树已“避孕”,#嘉兴身边事#,社会生活
媳妇就拿婆婆当个婶子大娘，该尊敬要尊敬，该孝顺要孝顺，但别有太高期待。而婆婆就当儿媳是个外甥闺女，或者儿子的好伙伴，喜欢就多聊聊，不喜欢就离远点。彼此都把对方看淡点，保持点距离，肯定会舒服很多。,0,婆媳到底是什么关系？中国人误解了五千年,,社会生活
上海一男子向女朋友求婚遭拒。该女子一天晚上在西餐厅看到顾客留言本，突发奇想，留言：***，如果你能找到这条留言，我就嫁给你。本来以为事情就这么过去，结果这条留言恰巧被另一微博控发现，上传微博，经万人传播，该男子居然找到了这条留言，女子也欣然答应了求婚。好浪漫啊！,1,,,社会生活
近日，据网友厦门脚丫爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。骆驼四肢从膝盖处被截肢，只能趴在地上，十分可怜。今年以来我国多等地均出现了牵骆驼乞讨的状况。求有关部门解救各地辗转乞讨的骆驼们~！求扩散~！O网曝多地出现骆驼乞讨骆驼四肢被砍（图集）观察者网,1,网曝多地出现骆驼乞讨骆驼四肢被砍,,社会生活
今日凌晨5时左右，昌铜高速一货车着火，民警勘查发现火是从货物里烧起来的。司机介绍，当时发现后车厢有火苗，停车后不到两分钟就燃起熊熊大火，所幸车上的人及时逃离。但4000多件快递基本报废，损失约100万元。By中国江西网,0,江西高速上一快递货车起火4000多件快递被报废,,社会生活
当地朋友来接，见了面就热情地说：“第一次来贵州吧？”我说是啊，之前从来没来过。他笑眯眯地说：“没关系，这次总算有好事者船载以入啦。”,0,,#贵州印象#,社会生活
看到李芊最美医生火车上救一产妇而招来法律的无情制裁，读到彭宇帮扶摔倒老人并赞助200元而被判赔偿4万，两起案均在同一个南京法院判决。这个社会怎么啦？人性滑坡到哑口无言，难怪深圳地铁一妙龄女因无人帮助而丧生，人性冷漠到令人发指。好可怕的人性！挤兑又算什么？善意，已经停用了。,1,,,社会生活
日前在江苏睢宁，一女子骑电动车闯红灯，被执勤交警制止。女子情绪激动，并不断强调着急接孩子。随后她将车停到路边，不久后带着孩子再次闯灯。辅警上前劝说，不料女子竟以巴掌相还，并破口大骂。最终，女子被处行政拘留。(央视记者吴睿),0,闯红灯不服管她竟当街掌掴辅警[吃惊],,社会生活
网曝：7月20日，湖北广水市强海制鞋厂工人罢工第2日，为被厂方打死的杜氏讨公道，造成交通堵塞。特警奉命暴力驱赶，多名工人、学生被殴打。据悉，12日，刚上班3天的武汉理工大学学生杜春晓因工作时间过长，中暑身亡，其父在找厂方维权时被当着警察面打死。,1,学生工疲劳死其父又被打死,,社会生活
有6个妹控的哥哥是怎么样的一种体验呢？美国一对夫妇，有6个儿子，有一天终于迎来了一个小公举，这6个哥哥开心得疯掉了…真是太暖啦！很多人看完都会感觉想要一个哥哥吧,0,,,社会生活
