content_token,label,title,tag,pre_label,result,content,type
"儿子 带 着 我 一起 长大 : "" 今天 下雨 ， 平时 外婆 接 小家伙 从 幼儿园 回家 所 经过 的 国权 路 ， 今天 竟然 比较 冷清 。 离 黄兴路 还有 大概 30 ／ 50 米 ， 迎面 走来 一个 40 多岁 的 中年妇女 ， 没有 任何 征兆 的 手上 拿 着 一大 团 白色 的 餐巾纸 朝 外婆 口 鼻 捂 过去 ... "" 详见 长微博 ！ 特哈人 了 ！ 转",1,[ ' 【 家长 注意 】 ' ],[ ],0,FALSE,"儿子带着我一起长大:""今天下雨，平时外婆接小家伙从幼儿园回家所经过的国权路，今天竟然比较冷清。离黄兴路还有大概30／50米，迎面走来一个40多岁的中年妇女，没有任何征兆的手上拿着一大团白色的餐巾纸朝外婆口鼻捂过去...""详见长微博！特哈人了！转",4
近日 ， 民生银行 北京分行 某 副总经理 关某 多次 以谈 工作 为 借口 ， 要求 和 女 下属 开房 ， 并 提到 “ 你 若 没有 建议 ， 我 就 视为 你 不想 留在 民生 ， 只能 选择 辞退 ” 等 威胁 话语 。 该 女 员工 拒绝 要求 ， 主动 辞职 并 将 此事 曝光 至 网上 ， 引发 关注 。 民生银行 办公室 回应 称 ， 正在 调 ... c,0,[ ' 【 民生银行 回应 北分 副总 胁迫 女 下属 开房 ： 正 调查 处理 】 ' ],[ ],1,FALSE,近日，民生银行北京分行某副总经理关某多次以谈工作为借口，要求和女下属开房，并提到“你若没有建议，我就视为你不想留在民生，只能选择辞退”等威胁话语。该女员工拒绝要求，主动辞职并将此事曝光至网上，引发关注。民生银行办公室回应称，正在调...c,2
这名 52 岁 偷 鸡 “ 老贼 ” 昨日 被 抓获 ， 他 今年 8 月 刚出狱 ， 仅过 一个月 就 重操旧业 ， 两个 月 时间 盗窃 20 多起 。 他 吹嘘 ： 自己 专业 偷鸡 20 年 ， 靠 的 就是 读懂 鸡 的 语言 ， 鸡到 他 面前 都 很 老实 ， 所以 每次 偷鸡 都 不会 引起 别人 注意 … （ 扬子晚报 ）,0,[ ' 【 江苏 ： 男子 专业 偷鸡 20 年 9 次 入狱 自称 懂鸡 的 语言 】 ' ],[ ],1,FALSE,这名52岁偷鸡“老贼”昨日被抓获，他今年8月刚出狱，仅过一个月就重操旧业，两个月时间盗窃20多起。他吹嘘：自己专业偷鸡20年，靠的就是读懂鸡的语言，鸡到他面前都很老实，所以每次偷鸡都不会引起别人注意…（扬子晚报）,2
金溪县 景湖 花苑 黑社会 带 几十个 人来 白马路 象山 学府 这里 强行 拆路 ， ， 老人 躺 在 地上 ， ， 我们 打 110 ， 120 没有 一个 过来 救人 的 都 没有 ， 还要 我们 自己 送 去 ， ， 政府 人 声称 ： 知道 这个 事 ， 不归 他们 管 ， 叫 我们 自己 去 跟 当地 镇长 谈 ， ， 。 大家 帮帮忙 ， 转发 出去 ， 谢谢 ！ 小燕子 的 名 ... | 抚州 · 秀谷 ...,0,[ ],[ ],1,FALSE,金溪县景湖花苑黑社会带几十个人来白马路象山学府这里强行拆路，，老人躺在地上，，我们打110，120没有一个过来救人的都没有，还要我们自己送去，，政府人声称：知道这个事，不归他们管，叫我们自己去跟当地镇长谈，，。大家帮帮忙，转发出去，谢谢！小燕子的名...|抚州·秀谷...,2
市 农委 已 发文 “ 严禁 为 屠宰 用途 的 犬 猫 签发 检疫 证明 ， 严禁 为 犬 猫肉 出具 检疫 证明 ” 。 经营 猫 狗肉 100% 违法 ， 举报 需要 你 我 再接再厉 。 若 不便 举报 的 亲 ， 可 私信 餐馆 具体地址 和 你 本人 电话 （ 务必 留电话 ） ， 我们 替 你 向 阳光 重庆 和 市长 信箱 同时 举报 。 《 如何 举报 狗肉 馆 》 O,1,[ ],[ ],0,FALSE,市农委已发文“严禁为屠宰用途的犬猫签发检疫证明，严禁为犬猫肉出具检疫证明”。经营猫狗肉100%违法，举报需要你我再接再厉。若不便举报的亲，可私信餐馆具体地址和你本人电话（务必留电话），我们替你向阳光重庆和市长信箱同时举报。《如何举报狗肉馆》O,2
有没有 捐款 通道 ， 想尽 点力,0,[ ],[ ' 爸爸 说 女儿 不是 植物 人 是 睡美人 ' ],1,FALSE,有没有捐款通道，想尽点力,1
近日 ， 一张 雪中 警察 背 老人 的 照片 被 网友 点赞 。 图中 警察 是 徐州 民警 高 鹏飞 ， 老人 是 一 诈骗案 的 受害人 。 日前 老人 带 着 工钱 回老家 ， 路上 却 被 骗走 了 钱 。 高 鹏飞 通过 监控 锁定 嫌疑人 ， 蹲守 8 天 8 夜 将 其 抓获 。 在 领取 被 骗 财物 路上 ， 老人 扭伤 了 脚 ， 小高 将 老人 背上 警车 再 送回 。 为 好 民警 点 ！,0,[ ' 【 雪中 ， 他 的 身影 很暖心 】 ' ],[ ],1,FALSE,近日，一张雪中警察背老人的照片被网友点赞。图中警察是徐州民警高鹏飞，老人是一诈骗案的受害人。日前老人带着工钱回老家，路上却被骗走了钱。高鹏飞通过监控锁定嫌疑人，蹲守8天8夜将其抓获。在领取被骗财物路上，老人扭伤了脚，小高将老人背上警车再送回。为好民警点！,2
2006 年 9 月 24 日 深夜 ， 杀猪 屠户 石悦军 手提 一把 杀猪刀 踢开 通化县 二密镇 畜牧 站 副 站长 王玉 良家 大门 ， 一阵 砍杀 ， 副 站长 王玉良 一家 四口 人 被 灭门 ， 五天 内 ， 连杀 官员 干部 7 死 6 伤 。 石悦军 的 肉摊 被 三天两头 收取 名目繁多 的 罚款 、 税费 ， 却 又 从来不 给 他 一个 说法 ， 石悦军 拿 起 杀猪刀 给 自己 讨 一个 说法 ！,1,[ ' 【 通化 的 杨佳 】 ' ],[ ],0,FALSE,2006年9月24日深夜，杀猪屠户石悦军手提一把杀猪刀踢开通化县二密镇畜牧站副站长王玉良家大门，一阵砍杀，副站长王玉良一家四口人被灭门，五天内，连杀官员干部7死6伤。石悦军的肉摊被三天两头收取名目繁多的罚款、税费，却又从来不给他一个说法，石悦军拿起杀猪刀给自己讨一个说法！,3
佛罗里达州 的 Marco 岛 发生 了 一件 感人 的 事件 ： 一只 狗 掉 进 运河 ， 一群 海豚 便 担起 了 救 狗 的 责任 ， 附近 的 居民 听见 海豚 的 声音 ， 超级 大声 ， 出来 一看 ， 原来 海豚 们 正驼 着 狗狗 往 安全 地带 游 ， 他们 赶紧 报警 ， 花 了 将近 15 个 小时 狗狗 被 消防人员 拉出 并 与 主人 团聚 。 感谢 附近 的 居民 拍下 这 一张 感人 的 照片 。 （ 牛尔 ）,1,[ ],[ ],0,FALSE,佛罗里达州的Marco岛发生了一件感人的事件：一只狗掉进运河，一群海豚便担起了救狗的责任，附近的居民听见海豚的声音，超级大声，出来一看，原来海豚们正驼着狗狗往安全地带游，他们赶紧报警，花了将近15个小时狗狗被消防人员拉出并与主人团聚。感谢附近的居民拍下这一张感人的照片。（牛尔）,4
最近 ， 关于 我们 嘉兴 的 新闻 真是 多 啊 ， 这 是 要 变成 “ 网红 ” 的 节奏 啊 。 这 不 ， 疯传 的 “ 上海 同意 嘉兴 使用 021 区 号 ” 的 消息 ， 又 让 这个 世界 癫狂 了 ！ 小编 一直 潜水 着 在 寻找 权威 消息 。 然后 ， 有图 有 真相 的 来 了 。 东方 卫视 新闻 播报 ： 同意 浙江 可用 上海 “ 021 ” 区 号 ！ 标志 嘉兴 ... c,0,[ ' 【 021 号码 对 嘉兴 意味着 什么 ？ 】 ' ],[ ' 嘉兴 身边 事 ' ],1,FALSE,最近，关于我们嘉兴的新闻真是多啊，这是要变成“网红”的节奏啊。这不，疯传的“上海同意嘉兴使用021区号”的消息，又让这个世界癫狂了！小编一直潜水着在寻找权威消息。然后，有图有真相的来了。东方卫视新闻播报：同意浙江可用上海“021”区号！标志嘉兴...c,3
江苏 宿迁 62 岁 的 林兰松 老人 ， 家里 有块 石头 ， 是 上 一辈 耕田 时 偶尔 捡 到 的 。 最近 ， 林 老汉 把 石头 拿给 考古 工地 的 专家 瞧 ， 没想到 小小 顽石 竟是 距今 至少 4000 年 的 石 锛 ， 属 新石器 时期 文物 。 林 老汉 决定 将 它 无偿 送给 宿迁市 博物馆 收藏 。 为林 老汉 点赞 ！ （ 央视 记者 吴睿 ）,0,[ ' 【 江苏 老汉 捐 新石器 时代 文物 父辈 耕田 捡 来 的 ！ 】 ' ],[ ],1,FALSE,江苏宿迁62岁的林兰松老人，家里有块石头，是上一辈耕田时偶尔捡到的。最近，林老汉把石头拿给考古工地的专家瞧，没想到小小顽石竟是距今至少4000年的石锛，属新石器时期文物。林老汉决定将它无偿送给宿迁市博物馆收藏。为林老汉点赞！（央视记者吴睿）,2
近日 ， 据 网友 厦门 脚丫 爆料 ， 广东 佛山 街头 出现 了 牵 着 骆驼 乞讨 的 乞丐 。 骆驼 四肢 从 膝盖 处 被 截肢 ， 只能 趴在 地上 ， 十分 可怜 。 今年以来 我国 多 等 地 均 出现 了 牵 骆驼 乞讨 的 状况 。 求 有关 部门 解救 各地 辗转 乞讨 的 骆驼 们 ~ ！ 求 扩散 ~ ！ O 网 曝多地 出现 骆驼 乞讨 骆驼 四肢 被 砍 （ 图集 ） 观察者 网,1,[ ' 【 网 曝多地 出现 骆驼 乞讨 骆驼 四肢 被 砍 】 ' ],[ ],0,FALSE,近日，据网友厦门脚丫爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。骆驼四肢从膝盖处被截肢，只能趴在地上，十分可怜。今年以来我国多等地均出现了牵骆驼乞讨的状况。求有关部门解救各地辗转乞讨的骆驼们~！求扩散~！O网曝多地出现骆驼乞讨骆驼四肢被砍（图集）观察者网,2
当地 朋友 来接 ， 见了面 就 热情 地说 ： “ 第一次 来 贵州 吧 ？ ” 我 说 是 啊 ， 之前 从来 没来 过 。 他 笑眯眯 地说 ： “ 没关系 ， 这次 总算 有 好事者 船载 以入 啦 。 ”,0,[ ],[ ' 贵州 印象 ' ],1,FALSE,当地朋友来接，见了面就热情地说：“第一次来贵州吧？”我说是啊，之前从来没来过。他笑眯眯地说：“没关系，这次总算有好事者船载以入啦。”,1
一位 名叫 张晴 的 律师 ， 在 朋友圈 及 微博 发表 的 言论 被 网友 扒出 ， 其所发 内容 包含 很多 拜金 言论 ， “ 我 实在 不想 我 将来 的 小孩 的 爸爸 出 生于 县城 ” 、 “ 杀马特 乡村 非主流 的 时候 只 知道 买 LV ” 等 ， 引发 网友 质疑 ， 被 称为 “ 炫富 律师 ” 。 广东省 律师协会 已 表示 开展调查 。 | 女 律师 发拜 ...,0,[ ' 【 女 律师 发 拜金 言论 被查 ： 不想 孩子 的 爸爸 出 生于 县城 】 ' ],[ ],1,FALSE,一位名叫张晴的律师，在朋友圈及微博发表的言论被网友扒出，其所发内容包含很多拜金言论，“我实在不想我将来的小孩的爸爸出生于县城”、“杀马特乡村非主流的时候只知道买LV”等，引发网友质疑，被称为“炫富律师”。广东省律师协会已表示开展调查。|女律师发拜...,2
据说 国际航班 全部 交给 上海 执行 ， 上海 成为 唯一 国际 口岸,1,[ ],"[ ' 中医 ' ,   ' 健康 达人记 ' ,   ' 中医 抗疫 第一线 ' ]",0,FALSE,据说国际航班全部交给上海执行，上海成为唯一国际口岸,2
山东 德州 ， 一 男子 酒 驾遇 交警 检查 ， 赶紧 离开 找 同车 人 顶 包 。 同车 人 一 开始 还 和 交警 说 ， 车是 自己 开 的 。 听到 交警 警告 ， 作伪证 是 要 被 拘 的 ！ 立马 改口说 自己 上车 玩 手机 ， 不 知道 是 谁 开 的 。 最终 ， 驾驶 人王 某 的 酒精 检测 结果显示 ...,0,[ ' 【 男子 醉驾 找 同车 人顶 包同车 人 听说 要 被 拘 马上 变卦 】 ' ],"[ ' 一线 微观 ' ,   ' 知 危险 平安 行 ' ]",1,FALSE,山东德州，一男子酒驾遇交警检查，赶紧离开找同车人顶包。同车人一开始还和交警说，车是自己开的。听到交警警告，作伪证是要被拘的！立马改口说自己上车玩手机，不知道是谁开的。最终，驾驶人王某的酒精检测结果显示...,2
"印度 青年 阿南德 ， 15 岁 时 因 癌症 失去 双腿 ， 此后 只能靠 轮椅 行动 。 他会 从此 意志 消沉 ？ 你 错 了 ！ 遭遇 截肢 的 他 反而 用 最大 的 努力 投入 健身运动 事业 中 … 现在 ， 他 已 三次 获封 "" 印度 先生 "" 称号 ， 取得 的 冠军 更是 不计其数 ！",0,[ ' 【 他 都 如此 坚强 ， 你 还有 什么 理由 不 努力 ？ 】 ' ],[ ],1,FALSE,"印度青年阿南德，15岁时因癌症失去双腿，此后只能靠轮椅行动。他会从此意志消沉？你错了！遭遇截肢的他反而用最大的努力投入健身运动事业中…现在，他已三次获封""印度先生""称号，取得的冠军更是不计其数！",3
【 警方 ： 轻微伤 标准 为 轻微伤 的 下限 ， 上限 与 轻伤 鉴定 标准 衔接 。 头颈部 损伤 3.4 面部 软组织 非 贯通性 创 。 3.6 面部 表浅 擦伤 面积 在 2cm 平方 ； 划伤 长度 在 4cm 。 3.12 外伤 后 鼻出血 ； 鼻骨 线形 骨折 。 对比 看 下 图片 ， 轻微 吗 ？ 一起 伤情 鉴定 11 月 发生 的 事 1 月 才 出 报告 ， 云南 警方 请 彻查 猫腻 。,0,[ ],[ ' 丽江 旅游 被 毁容 ' ],1,FALSE,【警方：轻微伤标准为轻微伤的下限，上限与轻伤鉴定标准衔接。头颈部损伤3.4面部软组织非贯通性创。3.6面部表浅擦伤面积在2cm平方；划伤长度在4cm。3.12外伤后鼻出血；鼻骨线形骨折。对比看下图片，轻微吗？一起伤情鉴定11月发生的事1月才出报告，云南警方请彻查猫腻。,2
天津 阿姨 家 邻居 带 着 3 岁 的 儿子 去 超市 ， 付账 的 片刻 发现 孩子 不见 了 ， 立即 找 保安 求助 。 保安 很 给 力 ， 马上 对讲机 通知 关闭 所有 入口 进行 排查 。 最后 找到 了 小孩 ， 头发 被 剃 了 ， 衣服 被 换 了 。 人贩子 团伙 太 恐怖 了 ， 家长 带 小孩 外出 一定 要 非常 谨慎 ， 一定 ！ ！ ！ ！,1,[ ' 【 再次 提醒 ： 谨防 宝宝 被 拐 】 ' ],[ ],0,FALSE,天津阿姨家邻居带着3岁的儿子去超市，付账的片刻发现孩子不见了，立即找保安求助。保安很给力，马上对讲机通知关闭所有入口进行排查。最后找到了小孩，头发被剃了，衣服被换了。人贩子团伙太恐怖了，家长带小孩外出一定要非常谨慎，一定！！！！,2
到 办公室 上班 还 能 攀岩 、 滑 滑梯 、 带 宠物 ， 办公楼 有 热带雨林 、 露天 烧烤 台 、 吧台 ， 还有 跑步机 、 乒乓球台 、 羽毛球馆 。 近日 在 网上 晒出 一组 某 办公室 的 图片 ， 实在 让 人 羡慕 ！ 这是 真的 吗 ？ 这样 的 上班 地点 可以 有 啊 。,0,[ ' 【 北京 惊现 “ 秒杀 Google 的 办公室 ” 】 ' ],[ ' 影像 志 ' ],1,FALSE,到办公室上班还能攀岩、滑滑梯、带宠物，办公楼有热带雨林、露天烧烤台、吧台，还有跑步机、乒乓球台、羽毛球馆。近日在网上晒出一组某办公室的图片，实在让人羡慕！这是真的吗？这样的上班地点可以有啊。,2
30 岁 以下 人 最难 抗拒 的 9 大 美食 。,0,[ ],[ ],1,FALSE,30岁以下人最难抗拒的9大美食。,1
说好 的 一城 、 一湖 、 一江 、 一 文化 、 一 风情 呢 ？ 女子 丽江 遭 暴打 ， 施暴者 拿碎 酒瓶 划伤 受害者 脸部 ， 并 在 拍摄 视频 威胁 后 扬长而去 ， 两个 月 舆论 无法控制 才 处理 ， 当事人 琳 哒 是 我 只能 发微博 求助 。 我 真 怀疑 这 还是 我 曾经 去过 的 丽江 吗 ？ 事发 已经 两个 多月 了 ， 姑娘 发微博 居然 比 报警 管用 ！,0,[ ],[ ],1,FALSE,说好的一城、一湖、一江、一文化、一风情呢？女子丽江遭暴打，施暴者拿碎酒瓶划伤受害者脸部，并在拍摄视频威胁后扬长而去，两个月舆论无法控制才处理，当事人琳哒是我只能发微博求助。我真怀疑这还是我曾经去过的丽江吗？事发已经两个多月了，姑娘发微博居然比报警管用！,3
看 完谷歌 地图 ， 只能 比 悲伤 更 悲伤 。,1,[ ],[ ],0,FALSE,看完谷歌地图，只能比悲伤更悲伤。,1
有个 空姐 在 飞机 上 讲解 安全 指引 ， 但 好像 只有 一个 乘客 在 认真 听 ， 好乖 的 汪星 人 啊 。 。 。,0,[ ],[ ],1,FALSE,有个空姐在飞机上讲解安全指引，但好像只有一个乘客在认真听，好乖的汪星人啊。。。,1
再 爆 河南 许昌市 东城区 “ 恒达 · 名门 尚居 ” 强拆 现场 ， 禽兽 拆迁 人员 扒 掉 戚小芳 （ 22 岁 ） 的 上衣 羞辱 。 记者 连线 打人者 ， 打人者 称 ： “ 我以 一个 共产党员 保证 ， 没有 打 她 。 ” 戚小芳 报案 ， 警方 也 不 给 任何 说法 。,1,[ ' 【 河南 许昌 房屋 遭 强拆 20 岁 少女 讨说法 被 扒 光 上衣 受辱 】 ' ],[ ],0,FALSE,再爆河南许昌市东城区“恒达·名门尚居”强拆现场，禽兽拆迁人员扒掉戚小芳（22岁）的上衣羞辱。记者连线打人者，打人者称：“我以一个共产党员保证，没有打她。”戚小芳报案，警方也不给任何说法。,2
原来 阵雨 是 这样 下 的 。 。 惊呆 了 ！ ！ ！,0,[ ],[ ],1,FALSE,原来阵雨是这样下的。。惊呆了！！！,1
近日 ， 浙江 金华 江北 步行街 ， 两名 打扮 成 孙悟空 模样 的 男子 穿梭 在 人群 中 ， 见 有 家长 带 孩子 或 情侣 路过 ， 他们 便拉着 小孩 或 女子 拍照 ， 合影 后 强制 收取 10 元 合影 费 。 市民 李女士 气愤 地说 ， 钱 掏得 一头雾水 ， 有点 窝火 。 （ 浙江 在线 ） 你 遇到 过 这种 收费 拍照 的 情况 么 ？,0,[ ' 【 “ 孙悟空 ” 合影 后 强制 收费 日 赚 二 三千元 】 ' ],[ ],1,FALSE,近日，浙江金华江北步行街，两名打扮成孙悟空模样的男子穿梭在人群中，见有家长带孩子或情侣路过，他们便拉着小孩或女子拍照，合影后强制收取10元合影费。市民李女士气愤地说，钱掏得一头雾水，有点窝火。（浙江在线）你遇到过这种收费拍照的情况么？,2
3 月 25 日晚 ， 杭州 四季青 附近 ， 一个 姑娘 被 一个 男人 拖进 树丛 。 男人 抢过 她 的 拎包 ， 翻 了 半天 ， 只 翻出 一只 杂牌 手机 和 12 元 钱 。 “ 你 怎么 这么 穷 ？ ” 男人 一脸 同情 ， 然后 拍拍 她 肩膀 ， 豪气 地说 ： “ 你 在 这里 等 我 ， 我 去 抢点 钱 给 你 打车 回家 ！ ” … …,1,[ ' 【 这 事 ， 你 怎么 看 ？ 】 ' ],[ ],0,FALSE,3月25日晚，杭州四季青附近，一个姑娘被一个男人拖进树丛。男人抢过她的拎包，翻了半天，只翻出一只杂牌手机和12元钱。“你怎么这么穷？”男人一脸同情，然后拍拍她肩膀，豪气地说：“你在这里等我，我去抢点钱给你打车回家！”……,2
网友 爆料 ： 手机 3 月 1 号 晚上 在 吉林 坐 出租车 手机 丢 在 车上 了 ， 然后 我 给 司机 打电话 司机 之前 接 了 两个 然后 就 不接 了 ， 我 就 开 了 手机 定位 。 然后 不 知道 为什么 定位 不到 了 ， 我 就 想着 丢 了 也 就 丢 了 ， 结果 今天 给我发 了 条 短信 说 是 抓拍 到 了 捡 手机 的 人 的 照片 ， 现在 地址 在 长春 。,0,[ ],[ ' 长春 身边 事 ' ],1,FALSE,网友爆料：手机3月1号晚上在吉林坐出租车手机丢在车上了，然后我给司机打电话司机之前接了两个然后就不接了，我就开了手机定位。然后不知道为什么定位不到了，我就想着丢了也就丢了，结果今天给我发了条短信说是抓拍到了捡手机的人的照片，现在地址在长春。,2
看 了 心绞痛 眼泪 都 会 掉下来,1,[ ],[ ],0,FALSE,看了心绞痛眼泪都会掉下来,1
有 一种 心情 叫 ： 突然 想 去 看海 ~,0,[ ],[ ],1,FALSE,有一种心情叫：突然想去看海~,1
接下去 几天 的 状态 估计 是 这样 的 … …,0,[ ],[ ],1,FALSE,接下去几天的状态估计是这样的……,1
今晚 零点 祝你们 成为 一个 明媚 的 女子 ， 不 倾国 ， 不 倾城 ， 只 倾家荡产,0,[ ],[ ],1,FALSE,今晚零点祝你们成为一个明媚的女子，不倾国，不倾城，只倾家荡产,1
我 说 恋爱 中 的 人 啊 ， 你们 可长 点心 吧 ~ ！,0,[ ],[ ],1,FALSE,我说恋爱中的人啊，你们可长点心吧~！,1
生活 就是 这样 ， 如此 心痛 ， 就算 生动 。 时光 可 去 ， 心地 未 老 。,0,[ ],[ ' 延参 法师 双 11 讲座 ' ],1,FALSE,生活就是这样，如此心痛，就算生动。时光可去，心地未老。,2
原来 在 年轻 时 ， 我们 都 曾 知识 渊博 ！ ！ ！,0,[ ],[ ],1,FALSE,原来在年轻时，我们都曾知识渊博！！！,1
福建省 教育厅 泉州 电视台 福建 新闻 中心 南方 都市报 海都 网泉 视界 泉州 公安 东南 早报,1,[ ],[ ],0,FALSE,福建省教育厅泉州电视台福建新闻中心南方都市报海都网泉视界泉州公安东南早报,1
