content,label,title,subtitle,category
我们之所以看不见黑暗，是因为有人正竭尽全力，把黑暗挡在我们看不见的地方。希望我们的世界和平！cr:王尼玛,0,,,文体娱乐
求助!!我现在车牌号为蒙G62868的白色长途大巴上，车上将近一百人，上车时所有人被司机一伙人打劫现金！大巴发苏州到西安，苏州警察不管让我找路政！我不知一会会发生什么！求大家关注转发并警察！！我在:2G42沪蓉高速,1,,,社会生活
千万别让自己的孩子给陌生人带走！在昆山市的朋友发了朋友圈，说：在昆山市新城区，新客站那！有个偷抢别人小孩的男人，被警察??当场抓捕！现在父母大人，一定要好好看好自己的孩子！还好这次有警察??，要不真是欲哭无泪！苦了一生！网页链接,1,,#失联女童父亲到达殡仪馆#,社会生活
传说南方孩子说不了这个：蓝教练是女教练，吕教练是男教练。蓝教练不是男教练，吕教练不是女教练。蓝南是男篮主力，吕楠是女篮主力。吕教练在男篮训练蓝南，蓝教练在女篮训练吕楠。一口气读不完的转！！「转」,0,,,文体娱乐
引用中国需要这样的医生！】质问法官：“是不是医生离开医院就不可以救人了？”法官的回答是：“依据，在执业地点之外的行医即是非法，需要承担民事和刑事责任。”律师再次质问：“在紧急的特殊情况下，医生在大街上遇见急救病人，O网页链接,1,【转载,,社会生活
吉林市春芽幼儿园家长出去了相关的凝血报告，医生解读，指标正常，没有显示溴敌隆中毒迹象,0,,#春芽中东幼儿园中毒事件#,医药健康
实时播报：花旗表示，亚马逊对AMC院线潜在的收购不太可能发生。,0,,,财经商业
近日，重庆北碚区档案馆首次公开了南京大屠杀部分史料：那年的南京，处处是破败的断壁残垣、高悬的日军太阳旗.......短短40天，中国被枪杀和活埋的军民达30余万！每一张照片、每一段文字，都是对日军当年暴行的控诉与谴责！转发铭记！历史，不容遗忘！,0,血的记忆：重庆首次公开南京大屠杀部分史料,,军事
转发，求证：因“徐艳门”事件闻名网络的江苏省东海县县委书记关永健再爆桃色新闻！消息称，2008年时任东海县县长的关永健贪污了石梁河水库的6亿移民款后，在六星级的北京国际俱乐部饭店的总统套间花1500万不带套嫖了电影明星Z，致使二人后来都患了生殖器癌。,1,幽默段子,,政治
南宁电视台帮得行动法治最前线交通1003晨冬今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了看到信息的兄弟姐妹留意一下联系人宁继春13940292999如果看到信息的人求帮转2长堽路,1,,,社会生活
C-walk-Ilovetherain-ClaudeKelly，刚开始了解这种舞步，好美，歌也很好听哦！,0,,,文体娱乐
朝鲜日报最新披露中日军力对比称：日本空军自卫队飞行员每周平均飞行训练为168小时，这一训练时间是中国空军的4倍。日本虽然没有核武器，但是拥有先进的核技术，一旦发生战争组装一枚核武器的时间只需要4小时，而中国导弹从内地发射打到日本本土需要4周时间。差距明显，这就是中国只敢抗议的根本原因。,1,,,军事
有人对此鄙夷：收视率高是因为脑残多。很扯蛋的话!只有神经病才觉得别人都不正常。大家爱看这部剧，是因为它投射了现实，表达了人们想说又不太好说的话，揭示了人们心知肚明的社会现象。电视剧与周梅森的小说有距离，看小说更带劲儿，更有教育意义。,0,《人民的名义》收视率高,#何检看法#,文体娱乐
今晨，什邡钟鼎寺景区内一山庄突发大火。据目击者称，大火发生在凌晨5点左右，发生火灾的是当地的骑龙山庄。由于当前正直山区旅游旺季，人员伤亡不明。相关情况，有待进一步核实。德阳晚报秒拍视频,0,钟鼎寺景区突发大火,#德阳身边事#,灾难事故
中央气象台今天6时发布霾黄色预警：今天8时到明天8时，北京中南部、天津西部、河北中南部、河南北部、山西中南部、山东西部、东北中部等地有中度霾，局地重度霾。23日起霾将自北向南逐渐减弱或消散。相关区域朋友注意防范，尽量减少室外活动。（央视）,0,[话筒]注意，霾又来了！,,社会生活
三个高官强奸后杀死16岁少女学生，众学生火烧酒店...(来自头条博客)-,1,,,政治
29日凌晨，重庆一辆价值超2千万元科尼塞克“幽灵跑车”撞上10多米长人行道护栏，左后轮被撞飞。据了解，全球只有6辆科尼塞克，价值2600多万。此次维修费有可能就要几百万。知情者称，事发前听到跑车轰鸣，或涉酒驾。,0,惊天一撞！重庆2600万跑车撞人行护栏,#万象#,社会生活
第十八次中国—东盟领导人会议21日下午在吉隆坡举行。李克强总理开场白后，东盟十国领导人一一发言，就深化中国—东盟友好合作，开创地区和平稳定、发展繁荣的美好未来等提出各自意见和诉求。之后李克强发表讲话，对他们的发言作了全面深入的回应。,0,“10+1”会场：李克强全面回应“以一当十”,,政治
我们记忆最精华的部分保存在我们的外在世界，在雨日潮湿的空气里、在幽闭空间的气味里、在刚生起火的壁炉的芬芳里，也就是说，在每一个地方，只要我们的理智视为无用而加以摒弃的事物又重新被发现的话。那是过去岁月最后的保留地，是它的精粹，在我们的眼泪流干以後，又让我们重新潸然泪下（普鲁斯特）,0,,,文体娱乐
厦门BRT爆炸是我们很不希望看到的，但是我们一定要看清楚，那就是我们的同胞，生命如此的脆弱。也更加要珍惜我们的生命。也更加要懂得珍惜现在。图为燃烧后，那些烧死的同胞们~~~~~不禁黯然泪下~,1,,,灾难事故
加拿加总理特鲁多的夫人发了一段自拍视频，她算重症了，挺严重的，不能离开吸氧支撑，她一边咳嗽一边说：你们不要抱着侥幸心理了，新冠肺炎比想象的可怕！爱国文青的微博视频,1,,#全球疫情#,医药健康
"7月27日晚淮安市一名学生（今年刚考取复旦大学）为了筹学费,暑假帮父母在黄河桥卖水果,不幸被城管毒打身亡.城管打了孩子几次.警察到现场的时候,他还活着.警察问谁打他了,他指认其中一个城管.结果那城管当着警察的面猛打那个孩子.有良心别删！",1,复旦新生勤工俭学被城管毒打致死,,教育考试
眼神好美~~~~~~~~~~3俗了没》？？？？,0,,,无法确定
杀害空姐的滴滴司机刘振华已伏法.此事也告知了大家，出于为了你女人.老婆或者女儿的人身安全.不要让你的女人动不动就滴滴网约打车.自己一定要有台车，没车可以找我买|东莞·沙田...,0,,,社会生活
一只幼猴紧紧搂住即将被“活取猴脑”的猴妈妈。看到这么凄楚的景象，那些残忍的人呀，竟然还能继续下得了手！“人”，当利欲熏心时真的是非常可怕的！人们就在那可怜的猴子的痛苦呻吟声中，享受着那残忍的“美味”！！！哦！生命啊，怎可以如此对待生命呢？！我们呼吁立法禁止吃猴脑！,1,可怕炼狱,,社会生活
讲述了在叙利亚奋起抵抗极端组织伊斯兰国的库尔德人女兵的故事。ISIS认为被女人杀死是无法进入天堂的，因此它们只配得到“一张通往地狱的单程票。,0,NHK纪录片《库尔德娘子军——与IS作战的战地玫瑰》,,军事
2017年10月1日晚，拉斯维加斯露天音乐会上发生了枪击后，第二天德州就变成这种画风了……,1,,,社会生活
3月1日是长江流域禁渔第一天，之后长江流域进入4个月的禁渔期。就在当天上午，长江航运公安局上海分局接群众举报：称有人在长江上海段水域非法捕捞水产品。接警后，警方立即根据线索开展调查，抓获顶风作案的犯罪嫌疑人3名。详戳：,0,禁渔期第一天有人偷了14麻袋蛸蜞，在崇明被抓了！,#崇明新闻#,财经商业
邯郸电视台新闻主播，工作中突遇心梗，当即死亡。视频是她最后一刻的刹那。年仅26岁！一点征兆都没有，生命只在一瞬间！L期货修道院的微博视频????,1,,,文体娱乐
昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。因他还小说不清楚自己家的详细地址和家里的电话。只知道他是云南昭通市人！如果你认识他麻烦你转告他家人到福建省泉州市公安局来接他。如果你不认识的朋友麻烦你动动手指头，用几秒钟时间帮忙转发下。,1,爱心扩散,,社会生活
过敏性鼻炎不知道算不算，每年新春柳树的那个柳絮真的让鼻子很不舒服你有鼻炎吗？鼻炎到底有多烦人呢?,0,,#鼻炎到底有多烦人#,社会生活
互联网技术超话过去十年是“互联网经济”时代，未来十年，“智能经济”将成为中国经济的标签。,0,李彦宏：2022年冬奥会会场将部署百度的无人车,,财经商业
全国人大常委会办公厅特约研究员王锡锌在节目透露：我国公款吃喝、公费出国、公车开支一年19000亿。王提供的数字，让主持人柴静很吃惊，重复问：您再说一遍，是多少？王再次肯定地说：公款接待、公费出国考察、公车，一年19000亿，占行政开支的60%念起向善,1,19000亿?中国官员行政开支,,政治
天天闹的还有没有什么谱了自己的事都没有管好,0,,#爱奇艺遭美国证监会调查#,财经商业
潘石屹开炮：房地产1/3是实体经济，2/3是虚拟经济。是金融产品，M2是GDP的2.1倍，美国是0.9倍，中国房价只取决人民银行。（网易视频）刀兄的秒拍...,0,,,财经商业
乱用消毒液引起火灾，武汉市古田四路某小区今天上午在家满屋喷洒酒精消毒，用明火起暖，导致火灾。,1,,#健康中国2030#,灾难事故
环境保护部今日向媒体通报，针对媒体报道沈阳市重污染天气应急预案启动后应急响应措施落实不到位以及环保局官网瘫痪问题，环境保护部责成辽宁省环保厅立即进行调查，如发现失职、渎职等违法违纪行为，将依法依规进行严肃处理。,0,环保部启动东北重污染天气督查将严查失职渎职,,政治
普京：已投放完毕（狮子）,1,,#塞尔维亚多地亮起中国红#,社会生活
他曾任清华大学中国文学系主任；他的作品陪伴一代代学子成长。在他淡淡的笔墨中，流露着深情，没有半点矫饰，却蕴藏着动人心弦的力量。如今，朱自清去世已66周年，而他笔下那位在南京浦口火车站捧着橘子的父亲，却久久留在人们的脑海里……,0,朱自清诞辰117周年,#历史上的今天#,文体娱乐
今天起晚六点半至深夜二点高清探头全部启动，副驾不系安全带相同处罚，开车打电话罚50元，闯黄闪罚200，越线停车罚100，为期60天，全国交警集中查处酒驾，一经查获，一律拘役六个月，五年内不得考证。时间为中午12点至下午2点，晚上7点至9点，相互转告亲友避免被罚!,1,,,社会生活
我觉得该把摸奶节日设为中国传统节日。同意的转啊！,1,,,文体娱乐
特大好消息国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331．大家扩散出去啊,1,,,社会生活
随着数字化时代的发展，线上预约、扫码转账、远程操作等，对年轻人来说已经司空见惯。但这些数字化的生活方式，让一些老年人感到力不从心。不会操作智能设备，给老年人的生活带来了很多不便。中国青年报调查显示，仅28.8%的受...全文,0,九成受访青年愿意教父母使用电子产品,#老年人使用电子产品遇到的障碍#,社会生活
原来底牌这么硬……怪不得不怕呢……这要打起来，装备上又输人家一截,1,,#疫情之下的美国#,军事
12月9日，湖南省人民医院呼吸内科的杨医生被患者家属（某旅行社部长）暴力袭击，脸部多处被抓伤，眼镜被打碎一地，并出现恶心，呕吐，头晕等脑震荡表现。起因是其认为术后正常出血为穿刺所致，行凶者极其嚣张。希望严惩！（出处水印）,0,又见暴力伤医,,社会生活
摄影家谢墨爆料：“中国海洋文化节期间，沈家门港几乎每家排档都摆放着几尾不到50cm的双髻鲨，这可是世界环保组织公布的濒危物种，我数了下70家店有近200尾，舟山人，能不能嘴下留情？”O网页链接,1,舟山沈家门夜排档在卖濒危鲨鱼！嘴下留情,,社会生活
谁谁谁--薛莉22:16发微博称：著名作家六六于2013年6月6日晚上21:00突发心脏病，被家人人送往上海长征医院抢救，最终因病情严重，抢救无效于当晚22:00宣告不治病逝！,1,求证,,文体娱乐
最新消息：高通收购AMD！我看，移动反噬PC之势不可阻挡！这将是Google收购摩托罗拉之后又一起影响全产业的大事件。我准备出手一篇，大家怎么看？,1,,,财经商业
这是比李天一轮奸更大的新闻：经李天一及其4名嫌疑人家长奔走，最终联系上女孩父母，并进行“长谈”，受害人落实北京户口、工作、一套房产，达成和解，撤销控诉。轮奸是严重刑事犯罪，属公诉案件，私下允许和解吗？这不是权钱战胜法律吗？——李天一轮奸了受害人，金钱也轮奸了法律！,1,,,军事
网友曝料：宁夏中卫市南环路中山街口，城管将数千元草莓倒在地上的事件，中卫市城市管理局正在调查，公安局也以介入调查，请广大网民等待最终调查结果。,1,日本鬼子又进村了,,社会生活
今天上午一市民女儿在循礼门大润发超市附近被人拐走了！小女孩三岁多，能准确说出她爸爸的手机号码。从监控上看到孩子是被一个四十多岁男人抱走。现大人都急疯了，有知情者请告之！求扩散！万分感谢！提醒：武汉警方要引起重视，最近关山、南湖多次出现类似情况，一定是有一个拐卖儿童团伙流窜到汉了。,1,,,社会生活
第三季第四期：这一期晨赫所有互动都是在25分之前和1小时35分之后然而我的截图量居然还比上一期高了_(:з」∠)_各种小动作几乎是一帧一帧的分解总的来说在这十分有限的共同游戏的过程中，晨赫二人也是再次将旁若无人进行到了极致...希望能尽快再次看到二人联盟><,0,,#晨赫#,文体娱乐
电改三十年，中国曾经历过烈火烹油的大干快上，体制羁绊下的举步维艰和令人惋惜的十年静默。如同当年“二滩弃水”成为改革的导火索一样，频繁爆发的雾霾等环境问题，成为倒逼新一轮电改起航的重要推手。,0,一次次倒逼，电改三十年坎坷路,,财经商业
JYJ简单的谈话视频，全称无尿点，各种好笑，但是麻烦当哥哥的下次不要欺负秀秀，好么。,0,,#韩流天天看#,文体娱乐
???按比例死亡。。这病毒是学数学专业的。拜托啦政府??，别再公布数据啦，我们认了我们信了，不用再为了让数据可防可控，操劳过度了吧。给内些无辜死去的人，留点儿不碍事儿的尊严，也能算在内数据里面吧！别让他们，再自费医疗，自费运尸，自费丧葬，别再让绝户门儿的孩子，再自费办理孤儿手续吧,1,,,医药健康
科学研究：从健康男子收集精液样本，把其放在接收Wi-Fi上网的计算机旁4小时后发现，精液竟然「熟」了部分更出现DNA受损的情况。无线上网期间散发的电磁辐射正是「杀精」的元凶！男士们注意了…珍爱生命，远离Wi-Fi！,1,Wi-Fi「杀精」于无形，精子DNA受损严重,,医药健康
近日，昆明一火锅店老板因停车问题与人发生口角。视频被发到网络后，该店被多名男子围攻，老板被要求下跪道歉。目前该火锅店已关门，老板称将离开云南。秒拍视频,0,“不做云南人生意”老板：关店后欲逃离,#昆明身边事#,社会生活
李庆远(1677-1933)，寿享256年，是清末民初的中医药学者。在他100岁时因在中医中药方面的杰出成就获政府特别奖励，在他200岁时，仍常去大学讲学。李庆远一生娶过24个妻子，子孙满堂,0,历史上最长寿的人,,医药健康
2015天猫双11全球狂欢节正式拉开帷幕，在狂欢节开始1分12秒后，成交额突破10亿元。12分28秒时，成交额突破100亿元。自开幕之后，无线成交占比始终超过70%，最高超80%。（央广网）,0,双十一战报：12分28秒天猫双11交易额破百亿无线交易额占超70%[鼓掌],,财经商业
大喜易失言，大怒易失礼，大惊易失态，大哀易失颜，大乐易失察，大惧易失节，大思易失爱，大醉易失德，大话易失信，大欲易失命。——人生十鉴。,0,,,文体娱乐
据路透社报道，马里首都巴马科的一家酒店今日遭到枪手袭击，警方已经封锁了现场。另据法新社，酒店方面表示，有两名枪手共劫持了酒店客人和员工共170人，其中客人140人，员工30人。via微天下,0,[话筒]突发：马里首都一家酒店遭枪手袭击170人被劫持,,灾难事故
之前挖走国外顶级主播Shroud和Ninja的微软直播平台Mixer宣布关闭了！包括Shroud和Ninja在内的主播，可自由选择接下来去什么平台直播。不知道大魔王会不会回Twitch呢？,0,,,财经商业
全国政协会议分组讨论时继续呼吁提高个税起征点。国税总局副局长宋兰现场回应，将个税起征点提高到3000元已让纳税人从9000万人减少到3000万人，继续提高起征点没可能。宋兰称“不能简单的说税减老百姓就富了，而要看总体。”,1,国税总局：继续提高个税起征点没可能,,政治
据日本共同社7月14日消息，日本外相玄叶光一郎当天晚上在越南河内回答媒体提问时表示，将于15日召日本驻华大使丹羽宇一郎暂时回国，汇报中国的情况。,0,日本将暂时召驻华大使回国汇报中国情况,,政治
每天早上一睁眼就是这张不苟言笑的脸，来干啥的它也不说，就这么理直气壮的趴着......喜欢被挠下巴可能是端胖最羞耻的小秘密了，这货要是发达了，非雇人24小时不停的把下巴摸秃噜皮不可......,0,,,文体娱乐
对于一个穷的只剩下钱的人，香港是一个好去处。,1,逃港者－－马云,,财经商业
这是隔离重症病房里一个小朋友对医生说的话……泪目风之子FC的微博视频,1,,,医药健康
9月15日，阿里巴巴在香港开启亚洲市场首场路演。马云意外透露，已经在香港置业，并将通过投资移民的方式落户香港，预计2015年底就会正式成为香港永久居民，希望晚年能在香港度过。大鹏看天下,1,马云2015年移民香港！,,财经商业
亮兄本尊：用一次性筷子做笋干炒肉，好吃哦,1,还有什么是可以放心吃的？,,医药健康
国务院联络组专家冯子健：现在的做法是及时发现每个病例、每起聚集性疫情，快速采取精准防控措施，不让疫情继续发展。就像“打地鼠”那样，疫情一冒头就打下去。正如岩松所说“有一不让它变成十、有十绝不变百”，常态化地把疫情压制、扑灭，就是当下的防控基本策略。,0,#冯子健介绍打地鼠式防控策略#,#冯子健介绍打地鼠式防控策略#,医药健康
力挺方方老师这是真的吗？关系到千家万户,1,,,文体娱乐
"原来，日本人从来都不用三文鱼做刺身吃的。蔡澜：""正统的日本铺子，绝对不会卖三文鱼刺身，因为他们老早知道它的虫极多，只能用盐腌制过后烧熟来吃......三文鱼鱼肉颜色一直保持鲜红，即使腐坏了也不变，又闻不出异味......""---爱鱼生的各位，要小心啦！via实用小百科",1,爱鱼生的各位，要小心啦！,,医药健康
玛莎拉蒂女车主醉驾至两人死亡，现在有一种说法，就是女主谭某某有间歇性精神病真心不希望这女的减刑或者轻判,1,,#河南玛莎拉蒂#,灾难事故
现在云南，贵州等地大旱，一些地区旱情超过去年可谓百年一遇。84岁老人王用珍一边抹眼泪，一边割着已经绝收水稻，她一家五口人就只有这一块稻田，今年注定要缺粮了。为什么，现在中国XXX慈善组织几乎集体消失了？谁来救救我们的人民？,1,史上最凄惨一幕：八旬老人挥泪割稻草,,社会生活
台當局領導人前幕僚長陳菊將被提名為台灣“監察院院長”，國民黨黨團紛紛表示反對……（視頻來源：中國台灣網）香港中通社的微博视频,0,陳菊被提名“監察院院長”，國民黨黨團：被告要變“法院院長”？,#台湾#,政治
当地时间11月13日晚，法德间的足球友谊赛正在巴黎法兰西体育场进行，与此同时，巴黎11区能容纳1500人的巴塔克兰剧院里，人们正欣赏由来自DieEaglesofDeathMetal乐队的精彩演出。21时许，突兀的爆炸声和枪击声打破了巴黎的宁静……,0,全程回放：巴黎恐怖一夜到底发生了什么？,,灾难事故
针对交通运输新业态协同监管部际联席会议办公室提醒式约谈，嘀嗒出行8日回应称，已将“附近订单”功能修正为“临时路线”功能，“临时路线”和“常用路线”一起，共同受到平台每日接单次数及合乘价格限制，合乘价格为当地商业运营车辆定价50%左右...全文,0,回应来了！嘀嗒、哈啰：已针对提醒式约谈进行整改,,财经商业
9年的环球旅行花了30万人民币，全部是邓深自己挣的钱。选择搭便车和做沙发客来节省费用，没钱了就继续打工存钱，她做餐厅服务员、导游、翻译、卖玛咖、写游记供稿……如今，邓深再次准备启程完成自己亚非拉30国游的梦想。,0,邓深：如果地球上再找不到想去的地方，我会搬到火星去,,社会生活
"""法鲨""MichaelFassbender回忆当年拍时一匹淘气的马",0,我一骑他就勃起,,文体娱乐
国防部公布美军机闯南海细节，10日凌晨美军2架B-52轰炸机擅自进入南沙群岛有关岛礁临近空域。中国军队对美军机保持严密监视。守礁部队高度戒备，对美军机予以警告驱离。国防部称，美方所作所为是一种严重的军事挑衅行为。,0,国防部回应美军机闯南海：守礁部队对其警告驱离,#时局#,军事
国家主席习近平当地时间30日在巴黎会见美国总统奥巴马，就中美关系发展及共同关心的国际和地区问题深入交换意见。双方同意继续推进中美关系向前发展，加强应对气候变化领域合作，共同维护世界和平稳定，推动世界经济稳定增长。,0,习近平会见美国总统奥巴马,#习主席出席巴黎大会#,政治
入夏，西瓜成为首选的消暑食品，但黑心商贩却把针头对准了尚未成熟的西瓜。“打针西瓜”所注射的禁用食品添加剂甜蜜素和胭脂红！打过针的西瓜瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏肝脏、肾脏的功能、影响儿童智力发育等毒性！,1,打针西瓜,,医药健康
“帮转”寻人启事13940292999。有线索酬金10万帮忙扩散，昨天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，,1,,#宝贝回家#,社会生活
一边是豪华公务员公墓气派胜过天坛，一边是八旬老人遭强拆抱棺痛哭O网页链接O网页链接！老人家，如果有一天，你悄悄离去，请别忘了把宇宙真理和中国梦一起带走，埋进你的棺材里吧！,1,,,政治
谁有光头强电话，我想叫他把我们这边的柳树都砍了??????过敏性鼻炎整个人都不好了，戴上口罩好闷，不戴口罩鼻痒，怎么这么难,0,,#柳絮#,社会生活
第一个强奸不构成轮奸，76人律师团队....共同努力的结果......我靠的勒，果然一个君子犯法与庶民无罪啊,1,,,社会生活
纪念李文亮医生大理白族自治州·喜洲古镇,1,,,医药健康
近日一公益组织官方微博在转发一位在北京地铁哺乳的妈妈照片时，批其为“裸露性器官”，后引发热议。昨日，涉事微博对此进行道歉，网站创始人滕飞表示认识到微博内容不妥后删帖道歉，并宣布将注销北京往事网站ID，暂停使用。,0,公益组织讽刺地铁哺乳注销微博暂停网站道歉,,社会生活
最大残骸长达24米，在方圆18海里的海域内，大小残骸不计其数，还是澳大利亚发现了！佩斯外海，距离perth向西2000多公里。那里海域深度1800米左右，黑盒子能够穿越的海底深度为2000米。确认MH370。同情家属，致哀！,1,,,灾难事故
何猷君否认奚梦瑶怀二胎即使怀了又怎样啊？,0,,,文体娱乐
上海已开通全国首个卖猫狗肉的举报电话！只要拨打食品药品安全投诉热线12331就可举报，而且政府奖励￥500！！！已经有网友举报成功并拿到了奖金！这可谓是新年最好的消息之一了，爱猫狗的亲们赶紧转起来吧！！！,1,保护小动物们的好消息来了！[鼓掌],,社会生活
大白天高楼晒充气娃娃，害警车和救护车全出动！这不是添乱吗？经纪人小微>>网页链接大白天高楼晒充气娃娃，害警车和救护车全出动！这不是添乱吗？经纪人小微,1,,,社会生活
大河水库水位持续上涨，有关部门依然还没有泄洪。其实不泄洪，一方面是为了争取时间转移沿岸群众，另一方面是先让12点凌晨的洪峰彻底排出去，这样才能承接大河水库放闸带来的又一波洪水。如果在河流本身洪峰来临前后泄洪，水库洪水也会进入漠阳江，届时河流水位暴涨，更是无法收拾。,0,,#阳春水灾#,灾难事故
马兆麟1915年2月生于甘肃省靖远陡城，黄埔军校第六期学生。1936年黄埔军校毕业，分到96军177师1058团，先后担任2营排长、连长、营长。1941年任1058团团长，在中条山战役中被任命为84师师长、17军代军长。至今一直生活在甘肃农村，捡破烂为生，生活十分凄惨。,1,,,军事
阳朔变泽国，似乎未见官媒报道，都忙着帮美帝人民监督美帝政府了。——摘自网络网页链接,1,,,政治
说真的，虽然我也很看不惯aqy这个??东西，但毕竟是自己家的，还轮不到别人来教育，打狗还要看主人的是吧,0,,#爱奇艺遭美国证监会调查#,财经商业
最荒唐无耻的的提议！60年后再公开官员财产！人民日报刊文宣称“20年后公开县级，再过20年公开市级。20年公开省级。直到这种方式用到最高层！经过60年，再转为全面实行财产公示。”如此荒唐的提议竟获政府默认！不要说60年，10年后，会发生什么，谁也不敢保证,1,,,政治
想烧道大肉菜，需要在厨房里折腾好一会，不如交给电饭煲吧，只需要设置下时间，就可以放心的离开热厨房了。材料：子排2斤酱油60克葱酱若干...--分享子瑜妈妈微刊,0,用电饭煲做菜吧---电饭煲卤仔排,,社会生活
30年A股涨幅前50公司,0,,,财经商业
今天，中泰铁路项目启动仪式在泰国大城府举行，李克强与泰国总理巴育互致贺信，祝贺中泰铁路正式启动。李克强表示，希望双方再接再厉，确保铁路合作项目顺利实施，为连接中国、老挝、泰国的“大动脉”早日贯通打下坚实基础。,0,李克强与泰国总理互致贺信祝贺中泰铁路启动,#知政#,政治
近日，北京地铁上一妈妈在哺乳时被拍下，北京往事网站发博称公共场所注意举止，不要裸露性器官...但很多网友留言力挺哺乳妈妈，“婴儿按需喂养，饿了就喂，妈妈很赞”。今天凌晨原发帖微博道歉称对当事人所造成的伤害致以真诚的歉意。对此，你怎么看?,0,你认为公共场合是否适合无遮盖哺乳？[思考],,社会生活
忍者QS：江苏省东海县女镇党委书记徐艳，因不愿陪县委书记关永健上床，竟然被警察毒打致子宫破裂。徐艳一怒揭开6亿贪污大案---东海县石梁河水库水淹地补偿款案，县委书记关永健一个人竟贪污6亿多元。关永健每年搞全县科级干部大调整，仅此每年受贿2000万以上。--转自人网,1,,,政治
据说新华字典的最新修正版中，地壳qiao改为地壳ke，阿e房pang宫改为阿a房fang宫，心宽体胖pan改为心宽体胖pang。。。好吧，主页君表示高中白学了,1,,,教育考试
太好了，最好全都死光光!!!日美海上军演发生直升机相撞，造成日自卫队36人死亡-据日本朝日新闻报道17日凌晨日美海上演习时两架阿帕奇直升机发生相撞事故，日本自卫队36人下落不明，日本防卫省正在调查事故原因，自今天下午14点已经发现33具...,1,,,军事
吉林长春南关区教育局副局长谭某在接待群众时出言不逊。长春教育局回应，已通报批评，谭某已道歉。（摘自人民日报）,0,,,政治
国家旅游局16日公布第四批游客“黑名单”，至此被“拉黑”游客已有16人（大闹机舱7人，“爬雕塑照相”2人，国外机场闹事4人，殴打导游、当地工作人员，强行打开飞机应急舱门各1人）。但专家称，“黑名单”制度的处罚措施还缺少法律依据。,0,16名不文明游客被“拉黑”专家：处罚尚缺法律依据,,社会生活
据说这是广东经典名菜：三叫。刚出生的老鼠仔，直接生吃！当筷子夹起来的时候老鼠仔会叫一声；沾酒的时候会再叫一声；送进嘴里的时候会再惨叫一声！！想不想试试？,1,,,文体娱乐
埃航失事客机黑匣子已找到，这是自动记录仪录下的最后10秒钟……人们濒死的惨叫声飞上云端的故事的秒拍视频,1,,#航空那些事儿#,灾难事故
“整个城市都睡了，只剩我和我的心事不能寐，那个好久不见的你，又占据我的回忆。”,0,,,无法确定
那些年我们手贱过的痛...卧槽，好疼！,0,,,无法确定
领导不力导致业务下滑任正非被罚款100万,0,,,财经商业
据说，中纪委收到一张性爱光盘，画面中，一男二女在床上丑态百出，男主角正是法院副院长裴洪泉。深圳市中级法院副院长裴洪泉财色双收，霸占下属5名女法官肉体，暗示和怂恿女法官们向当事人索贿，和女律师风花雪月，和其他女性四处滥淫....,1,5名女法官乳汁喂养“性贪”副院长,,政治
NBA目前疫情影响，很多球员无法返国隔离，这也包括我们cba名将孙大圣（孙悦），春节期间，孙悦陈露携全家美国度假，目前美国疫情严重无法回国，大胆的推测他俩应该都拿到绿卡了，改国籍就是时间的事,1,,,文体娱乐
5日，记者从内蒙古自治区鄂尔多斯市公安局东胜区公安分局获悉，该局经过一年多的缜密侦查，民警辗转多省区，行程近万公里，破获了一起公安部督办的特大跨省家族团伙贩卖毒品案。该案件中多对夫妻合伙贩毒。目前，相关涉案犯罪嫌疑人已被移送起诉。...全文,0,多对夫妻合伙#内蒙古警方破获跨省家族团伙贩毒案#,#内蒙古警方破获跨省家族团伙贩毒案#,社会生活
外资目前净买入7.39亿，今天的目的很明确，富时罗素扩容，及时盘中不进场，尾盘也会大笔资金被动进场流入A股。众泰汽车这么个涨法，应该是有大机构要去收购这个汽车了吧？不然怎么天天涨停！！！,0,,#财经#,财经商业
上海一位48年参加过奥运的老人吴成章很想去伦敦奥运。中国奥委说，多少大官要去都没轮到，你算老几？我一位师伯闻之，写了封航空信给国际奥委主席罗格。寄出的12天后，英国驻华使馆给吴老送去了直飞伦敦的公务舱机票，还安排了英国当年和他比赛的对手与老人聚会。,1,,,文体娱乐
文章和高晓松是一个学校毕业的？语文是一个老师教的？中国的应试教育真是生产线批量生产啊！我在:2劲松四路,1,,,文体娱乐
“如果你必须离开一个地方，一个你曾经住过、爱过、深埋着你所有过往的地方，无论以何种方式离开，都不要慢慢离开，要尽你所能决绝地离开，永远不要回头，也永远不要相信过去的时光才是最好的，因为它们已经消亡。”（by柏瑞尔·马卡姆）早安，各位。,0,,,无法确定
李白才是真正的预言家，，李白，你这么吊，你家人知道吗？,1,,,文体娱乐
病毒可不管你是谁？特朗普快撑不住了？嘴上说没事新冠检查阴性？谁信？这不，讲的好好的就撑不下去了！估计重大新闻就快来了！正能量8341老兵的微博视频,1,,,政治
