content,label,title,subtitle,category,predicted_label
妙龄 少妇 不 配合 强奸 致 猛男 死 分享 自凯迪 网络 O 网页 链接,1,,,社会生活,1
一定 正当防卫 不 一定 目前 仅 媒体 部分 报道 一方 当事人 陈述 纵观 大河 报 通篇 报道 有道 君有 一下 几点 疑问 1 全篇 都 打人者 女孩 陈述 构成 故事 固定 结构 非常容易 大众 带入 一种 做好事 反 冤枉 情境 极其 容易 误导 群众 全文,0,,#17岁男生反击猥亵少女者被批捕#,社会生活,0
昨天早上 达州 万源 城管 暴力 执法 打死 卖 蘑菇 挣 学费 穷苦 学生 今天上午 死者 亲友 同学 高举 天理难容 横幅 市委 门口 请愿 要求 秉公执法 严惩凶手 逾千 市民 赶来 声援 大批 警察 武警 群众 对峙 追 讨公道 市民 强行 驱散 … …,1,万源城管打死卖蘑菇学生千人围堵市委讨还公道,,社会生活,1
需 北京 户口 青年 请速 洗 干净 湖北 大厦 报名 咨询 著名 女士 报名,1,,,社会生活,0
复制 打人者 光头 男叫 张 立冬 河北 平山 人 家住 招远市 金辉 小区 职业 招远 开 金矿 平时 经常 开 一辆 保时捷 卡宴 另有 豪车 两部 张立东 张帆 张航 张巧联 吕 迎春 无极 镇 花园路 16 号 邪教 掩盖 背景 硬 事实 清理 邪教 改变 人们 关注 方向 清不清 邪教 加油 我要 看看 几个 人 最后,1,,,社会生活,1
金溪县 景湖 花苑 黑社会 带 几十个 人来 白马路 象山 学府 强行 拆路 老人 躺 地上 110 120 没有 过来 救人 都 没有 还要 送 去 政府 人 声称 知道 事 不归 去 当地 镇长 谈 大家 帮帮忙 转发 出去 谢谢 小燕子 名 | 抚州 秀谷,0,,,社会生活,1
昨日 出门 上班 李 阿姨 路边 蛇 吓坏 看样子 眼镜蛇 动 好 多条 团 一起 获悉 这一 情况 后 闵行 消防支队 七宝 支队 再次 出发 最终 区域 捕捉到 眼镜蛇 25 条 闵行 野生动物 保护 管理站 工作人员 判断 疑为 行善 放生,0,上海市区路边现剧毒眼镜蛇疑为行善者放生,,社会生活,0
警民 直通车 浦东 通报 6 月 13 日 上海 男子 邻里纠纷 小 区内 挥 菜刀 砍 人 事件 共 造成 凶手 在内 3 人 死亡 5 人 受伤 目前 案件 进一步 侦查 中,0,上海浦东发生持刀伤人案致3死5伤犯罪嫌疑人死亡,,社会生活,0
换个 国家 这件 事 大概 能拉下 总统 解散 内阁 催生 制度 天朝 只能 换得 几人 围观 几声 叹息 今 下午 1 点多 宁波 妇幼医院 妇女 负担 不起 医治 孩子 高昂 医药费 怀抱 仅 4 月 大 宝宝 住院楼 跳楼自杀 抢救无效 死亡 全民 医保 来到,1,,,社会生活,1
现在 社会 做 直播 人 越来越 喜欢 看 直播 网友 抓 一大 绝大多数 主播 都 化 精致 浓妆 镜头 不停 地卖萌 撒娇 唱歌跳舞 获取 观众们 喜爱 一位 女主播 不 这位 网红 直播 方式 其他人 都 不 展开 全文 c,0,“水泥姐”有辆兰博基尼？网友大骂骗子，真相是。。。,,社会生活,0
周喜军 儿子 周磊 真凶 周磊 平日 游手好闲 江湖 称号 经开 三哥 警察 带 周喜军 指认 现场 时 发现 可疑 确认 父亲 替儿 顶罪 自首 今日 周磊 已 归案 传因 婴儿 父亲 女友 有染 遂 劫车 杀人 报复 图为 周磊 周喜军 被盗 车 监控 照片 大家 看看 到底 老子 开车 儿子 开车 观点 联播 V 摆古论 今,1,,,社会生活,1
产检 准妈妈 工作 做 记录 月经周期 同房 时间 4 月 之后 自数 胎动 听说 朋友 怀孕 送点 好 转发 这条 微博给 ~,0,,,社会生活,1
见者 请 复制 目前 光头 男 获取 保 资格 招远 开矿 当地 背景 很深 案子 很 可能 不了了之 求人 肉 帮 复制 女孩 一路 走 好  招远 麦当劳 杀人案,1,,#招远麦当劳杀人案#,社会生活,1
玛莎拉蒂 肇事 女 传 患上 精神病 意思,1,,,社会生活,1
11 月 3 日 海关总署 统一指挥 开展 打击 洋垃圾 走私 第二轮 集中 行动 截至 目前 多地 海关 缉私 部门 掉 涉嫌 走私 犯罪团伙 26 查证 走私 废物 42.5 万吨 小央 视频 秒 拍 视频 小央 视频 LS,0,海关总署第二轮打击“洋垃圾”查获42万吨走私废物,#海关总署查获42万吨走私废物#,社会生活,0
新婚 5 月 20 岁 妻子 患病 瘫痪 床 失去 生育能力 别人 劝 离婚 耽误 却 妻子 说 放心 我会 一辈子 疼 如今 山东 临沂 84 岁 杜 元法 已 照顾 妻子 周玉爱 56 年 从没 生 褥疮 屋子 没有 异味 不离 不弃 相濡以沫,0,这就是爱[心]八旬老人照顾瘫痪老伴56年,,社会生活,0
国际 消费者 权益日 设立 伊始 扩大 消费者 权益 保护 宣传 一次 消费 都 保障 一次 投诉 都 回响 政府 加强监督 企业 坚守 诚信 个人 积极 维权 唯有 贡献 力量 凝聚 社会 共识 坚持 标准 不 放松 才能 消费者 阳光 下 品质 消费 全文,0,汇聚社会力量，维护消费者合法权益[加油],#不止今天315#,社会生活,0
北京 杨 柳絮 治治 城区 逐渐 替换 掉 飘絮 杨树 柳树 每年 这时候 室外 都 不敢 摘 口罩 过敏 鼻炎 依然 每年 诱发 每天 被迫 窒息 边缘 试探 睡觉 都 憋 醒 简直,0,,,社会生活,0
10 月 31 日 眉山市 朱素芬 交通事故 受 重伤 送入 重症 监护室 抢救 11 月 2 日 朱素芬 儿子 郑 某某 去 医院 探视 时 拔掉 母亲 呼吸 母亲 不久 后 去世 警方 因涉嫌 故意 杀人 郑 某某 采取 强制措施 儿子 说 负债累累 确实 没有 办法 成都 商报,0,悲剧！探视时，儿子拔掉了重病母亲的呼吸管…,,社会生活,0
一只 幼猴 紧紧 搂住 即将 活取 猴脑 妈妈,1,,,社会生活,1
3 月份 我省 春耕 尚未 结束 农事 野外 用火 概率 较大 临近 清明节 提前 扫墓 风俗 森林 防火 态势 依然 严峻 3 月 2 日 湖北省 林业局 发布 预测 表明 3 月份 湖北省 降水 大部 偏少 气温 偏高 全省 整体 森林 火险 等级 处于 低 火险 二级 全文,0,,#3月份湖北省森林防火态势依然严峻#,社会生活,0
数字化 时代 发展 线上 预约 扫码 转账 远程 操作 年轻人 来说 已经 司空见惯 数字化 生活 方式 老年人 感到 力不从心 不会 操作 智能 设备 老年人 生活 带来 很多 不便 中国青年报 调查 显示 仅 28.8% 受访 全文,0,九成受访青年愿意教父母使用电子产品,#老年人使用电子产品遇到的障碍#,社会生活,0
还 记得 之前 电视直播 中 抢镜 爆红 小男孩 最近 梦想成真,0,,,社会生活,1
最近 嘉兴 新闻 真是 变成 网红 节奏 不 疯传 上海 同意 嘉兴 使用 021 区 号 消息 世界 癫狂 小编 潜水 寻找 权威 消息 有图 真相 东方 卫视 新闻 播报 同意 浙江 可用 上海 021 区 号 标志 嘉兴 展开 全文 c,0,021号码对嘉兴意味着什么？,#嘉兴身边事#,社会生活,1
请 大家 留意 以下 信息 公安厅 发来 信息 收到 2011 年 五一 放假 调整 通知 网址 环境 下 请 不要 打开 立即 删除 打开 会 失去 个人电脑 上 东西 网址 隐藏 新 病毒 已经 确认 危险性 杀毒软件 不能 清除 目标 摧毁 个人电脑,1,,,社会生活,0
大鹏 看 天下 恩 特勤 不是 特警 两个 穿 警察 绿色 反光 背心 袖手旁观 不争 事实,1,,,社会生活,1
秦皇岛 啥时候 柳树 砍 周日 出去 一趟 柳絮 直 眼睛 里 飞 一年 没犯 鼻炎 成功 复发 晚上 回来 买 护目镜 受不了,0,,#柳絮#,社会生活,0
河南 焦作 17 岁 少女 佳佳 男同学 王勇 几人 酒吧 聚会 期间 陌生 男子 强吻 猥亵 佳佳 王勇 出手 营救 陌生 男子 打斗 过程 中 王勇 用力 过猛 拳脚 并用 造成 男子 鼻子 骨折 目前 因涉嫌 故意伤害罪 王勇 依法逮捕 办案 民警 说 原因 构成 轻伤 全文,0,,#17岁男生反击猥亵少女者被批捕#,社会生活,0
暴躁 老姐 买单 时 插队 直接 重拳出击 不 正常 人类 调研 中心 微博 视频,1,,,社会生活,1
封建 专制 时代 大家 都 避讳 莫谈国 事 不是 不谈 莫谈 这国 不是 谈 谈 二来 不敢 谈 … 近日 看 惠州 城管 执法 时 女贩 裤子 扒 下 实在 忍不住 爆粗 口 城管 执法 女贩 裤子 扒 下 执法 扒 裤子 人手 齐 抓 共 扒 女贩 裤子 工作 需要 干什么,1,,,社会生活,1
据悉 嫌犯 韩磊 14 岁 时 曾 拘 13 天 18 岁 拘 10 天 22 岁 遇到 最大 惩罚 无期徒刑 03 年 服刑 时 韩磊 还 曾 狱警 耳光 打飞 狱警 眼镜 后 18 人 轮奸 肛门 撕裂 保外就医 7 月 23 日晚 韩磊 打人 后 当街 摔死 女童 PS 信息量 巨大 点评  恶 男 摔死 女童,1,,#恶男摔死女童#,社会生活,1
8 月 9 日 浙江 文成县 一女 干部 醉酒 半夜 躺 路边 三 乞丐 轮奸 女 干部 醒来 后 监控 录像 才 发现自己 奸 消息 网上 发布 后 全国 网民 支持 三 乞丐 轮奸 女 干部 竟然 达到 99.9% 数以千计 跟帖 中 反对者 仅 一人,1,全国网民支持三乞丐轮奸女干部！,,社会生活,1
回国 女子 拒绝 安检 怒斥 民警 直呼 国外 没人敢 看不起 北京 晖 子 微博 视频,1,,,社会生活,1
1 拖延 成 性 2 言过其实 3 不愿 倾听 4 懒于 改变 5 缺少 恒心 6 过于 取悦 7 文过饰非 8 斤斤计较 9 不 动脑子 10 缺少 准备 11 幻想 12 害怕 冲突 13 容易 沮丧 14 缺乏自信 几个,0,会打败你的一些坏习惯,,社会生活,0
俄罗斯 决定 全国 放 800 只 老虎 狮子 驱使 人们 带 家里 农村 木头 房子 咋办,1,,,社会生活,1
济南 黑虎泉 虎头 吐出 红 舌头 已经 几年 没 出现 据说 杨 树根 嫩嫩的 粉红色 确实 蛮 可爱 via 齐鲁晚报 济南 黑虎泉,0,,#你好春天#,社会生活,0
9.18 深圳 有点 热闹 难道 今天 都 不 上班,1,,,社会生活,1
40 分钟 生命权 值 钱 美国 死囚 执行 死刑 前 照例 大吃一顿 家伙 吃 大餐 还 喝 红酒 没 想 突发 脑溢血 当场 挂 执行 死刑 早死 40 分钟 亲属 状告 监狱 救护 不力 明知 高血压 还 喝酒 死囚 丧失 本应 享受 40 分钟 美好 生命 官司 赢 40 分钟 价值 350 万美元 袁裕来 律师 徐昕,1,,,社会生活,1
江苏 宿迁 62 岁 林兰松 老人 家里 有块 石头 上 一辈 耕田 时 偶尔 捡 最近 林 老汉 石头 拿给 考古 工地 专家 瞧 没想到 小小 顽石 竟是 距今 至少 4000 年 石 锛 属 新石器 时期 文物 林 老汉 决定 无偿 送给 宿迁市 博物馆 收藏 为林 老汉 点赞 央视 记者 吴睿,0,江苏老汉捐新石器时代文物父辈耕田捡来的！,,社会生活,1
漫天 飞舞 柳絮 确实 可能 会 引起 皮肤过敏 过敏性 鼻炎 细心 市民 发现 近年来 嘉兴 不少 地方 柳絮 明显 减少 原来 市 园林绿化 部门 陆续 市区 数千 棵 柳树 实施 抑花 一号 杨柳 飞絮 抑制剂 注射 有效 减少 柳絮 产生 嘉兴 在线,0,今年春天“雪”小了，因为部分柳树已“避孕”,#嘉兴身边事#,社会生活,0
媳妇 婆婆 婶子 大娘 尊敬 尊敬 孝顺 孝顺 但别 太高 期待 婆婆 儿媳 外甥 闺女 儿子 好 伙伴 喜欢 聊聊 不 喜欢 离远点 都 对方 看淡 点 保持 点 距离 肯定 会 舒服 很多,0,婆媳到底是什么关系？中国人误解了五千年,,社会生活,0
上海 男子 女朋友 求婚 遭拒 女子 一天 晚上 西餐厅 看到 顾客 留言本 突发奇想 留言 找到 条 留言 嫁给 本来 以为 事情 过去 条 留言 恰巧 一微 博控 发现 上传 微博 经万人 传播 男子 居然 找到 这条 留言 女子 欣然 答应 求婚 好 浪漫,1,,,社会生活,1
近日 网友 厦门 脚丫 爆料 广东 佛山 街头 出现 牵 骆驼 乞讨 乞丐 骆驼 四肢 膝盖 处 截肢 只能 趴在 地上 十分 可怜 今年以来 我国 均 出现 牵 骆驼 乞讨 状况 求 部门 解救 各地 辗转 乞讨 骆驼 ~ 求 扩散 ~ O 网 曝多地 出现 骆驼 乞讨 骆驼 四肢 砍 图集 观察者 网,1,网曝多地出现骆驼乞讨骆驼四肢被砍,,社会生活,1
今日 凌晨 5 时 左右 昌铜 高速 货车 着火 民警 勘查 发现 火 是从 货物 里 烧 起来 司机 介绍 当时 发现 后 车厢 火苗 停车 后 不到 两分钟 燃起 熊熊大火 所幸 车上 人 及时 逃离 4000 多件 快递 基本 报废 损失 约 100 万元 By 中国 江西网,0,江西高速上一快递货车起火4000多件快递被报废,,社会生活,0
当地 朋友 来接 见了面 热情 地说 第一次 贵州 说 之前 从来 没来 笑眯眯 地说 没关系 这次 总算 好事者 船载 以入,0,,#贵州印象#,社会生活,1
看到 李芊 最美 医生 火车 上救 产妇 招来 法律 无情 制裁 读到 彭宇 帮扶 摔倒 老人 赞助 200 元 被判 赔偿 4 万 两起 案均 同一个 南京 法院 判决 社会 人性 滑坡 哑口无言 难怪 深圳 地铁 妙龄女 无人 帮助 丧生 人性 冷漠 令人发指 好 可怕 人性 挤兑 算 善意 已经 停用,1,,,社会生活,1
日前 江苏 睢宁 女子 骑 电动车 闯红灯 执勤 交警 制止 女子 情绪 激动 不断 强调 着急 接 孩子 随后 车 停到 路边 不久 后 带 孩子 再次 闯灯 辅警 上前 劝说 不料 女子 竟以 巴掌 相 还 破口大骂 最终 女子 处 行政拘留 央视 记者 吴睿,0,闯红灯不服管她竟当街掌掴辅警[吃惊],,社会生活,0
网 曝 7 月 20 日 湖北 广水市 强海 制鞋厂 工人 罢工 2 日 厂方 打死 杜氏 讨公道 造成 交通堵塞 特警 奉命 暴力 驱赶 多名 工人 学生 殴打 据悉 12 日 刚 上班 3 天 武汉理工大学 学生 杜 春晓 工作 时间 过长 中暑 身亡 其父 找 厂方 维权 时 警察 面 打死,1,学生工疲劳死其父又被打死,,社会生活,1
6 妹控 哥哥 一种 体验 美国 一对 夫妇 6 儿子 一天 终于 迎来 小 公举 6 哥哥 开心 疯 掉 … 真是太 暖 很多 人 看 完 都 会 感觉 想要 哥哥,0,,,社会生活,0
拉萨市 林廓 北路 拉萨 中学 对面 德吉 孤儿院 需要 棉衣 衣 家人 资讯 衣 家人 爱心 公益 捐赠 旧网 O 网页 链接,1,,,社会生活,1
11 月 28 日 安徽 临泉 10 岁 男孩 陈硕 外出 遇 车祸 确诊 脑死亡 父母 决定 捐献 孩子 器官 更 人 获得 新生 孩子 生命 延续 目前 孩子 肝脏 肾脏 已 移植 3 人 眼角膜 使 2 人 重见光明 肇事 司机 逃逸 至今 仍 未 露面 …,0,10岁的他走了，捐献器官救5人[泪],,社会生活,0
4 岁 成都 男孩 划伤 宝马 宝马车 主打 小孩儿 耳光 奶奶 叫来 6 辆 奔驰 砸毁 宝马 爸爸 车 买下 砸烂,1,原来是真事啊！！！新闻都报道了！！[bed凌乱],,社会生活,1
年底 治安 最差 时间 最近 新 骗术 出现 手段恶劣 大家 记住 以外 希望 转发 也许 一条 转发 救 好 朋友 财产 性命 安全,1,,,社会生活,1
17 35 56 爱 2015 3 1517 35 56 急 找 孩子 求转 求 帮忙 实验 小学 寻人启事 13759695559 帮忙 扩散 今天上午 一个三岁 小女孩 锦绣 花园 小区 附近 人 拐走 小女孩 说出 发自 微博 桌面 O 微博 桌面 首页,1,,,社会生活,1
一位 名叫 张晴 律师 朋友圈 微博 发表 言论 网友 扒出 其所发 内容 包含 很多 拜金 言论 实在 不想 将来 小孩 爸爸 出 生于 县城 杀马特 乡村 非主流 只 知道 买 LV 引发 网友 质疑 称为 炫富 律师 广东省 律师协会 已 表示 开展调查 | 女 律师 发拜,0,女律师发拜金言论被查：不想孩子的爸爸出生于县城,,社会生活,1
大家 帮忙 转发 找 找 孟繁硕 男 8 岁 今天 宁夏 银川 中山公园 西门 走失 橘黄色 冲锋衣 下身 牛仔裤 脚 穿 红色 平底 运动鞋 大家 帮帮忙 找 找 孩子 联系电话 13369571569 目前 还 不 确定 走失 拐卖 陈士 渠,1,,,社会生活,1
允许 自带 食物 后 上海 迪士尼 乐园 赢,1,,,社会生活,1
昨日 上午 见面 林父 反复 追问 疑惑 儿子 却 只 回答 现在 都 没用 爸 对不起 下午 林森 浩 死讯 传来 61 岁 林父 悲痛 难忍 黄父 表示 已经 没有 盼头 只能 一天 算一天 此前 林森 浩 曾 想 捐献 遗体 林父 称 不会 做 儿子 骨灰 带 回老家 安葬,0,复旦投毒案续：最后一面没有道别林父放弃遗体捐献,,社会生活,0
新浪 早晚 报 安徽 淮南 一位 三四岁 小女孩 家人 在外 逛街 时 转眼 人 虏 走 半个 小时 后 家人 找到 女孩 内脏 挖 送往 淮南 医院 拒绝 接收 送往 合肥 医院 死亡 … 不知 女孩 内脏 人 现在 是否 听到 女孩 家人 撕心裂肺 哭声 …,1,,,社会生活,1
巴西 神父 说 胖女人 不能 上 天堂 布小什 大师 秒 拍 视频,1,,,社会生活,0
4 日 晚间 一段 拍摄 北京地铁 视频 疯传 视频 中 年轻 男子 不断 辱骂 两名 女子 抢夺 手机 目前 警方 已 查获 一名 嫌疑人 通报 此人 17 岁 老大不小 父母 学校 没有 教育 好 社会 法律 教育 | 铁渣 男,0,,,社会生活,0
事实 告诉 钱 说白了 都 纸 对此 想 说 ______________,0,,,社会生活,0
广东 女子 未戴 口罩 拦 转身 跳河 杀 2 月 11 日 广东 汕头 女子 未戴 口罩 阻拦 防疫 人员 大喊 杀 随后 转身 越过 栏杆 跳入 河 中 目前 相关 人员 已 女子 救起 事件 正在 调查 中 风之子 FC 微博 视频,1,,,社会生活,1
联合国 公布 世界 各国 公民 素质 排名 中国 位列 167 名 世界 倒数 日本 名列 前 美国 公民 素质 指 思想 知识 修养 政治 文化 礼仪 多项 指标 中国 几十年 排名 都 倒 数十位 以内 文明古国 博言 悟道 寒草 莫默 台北县 令 Abdullarh 爱欣 萝卜,1,,,社会生活,0
空间 看到 无论如何 大家 感受一下,1,,,社会生活,0
求人 肉 两个 人 专业 拐卖儿童 犯罪 嫌疑人 还 未 抓获 陈士 渠 公安部 打四黑 除四害 袁裕来 律师 浙江 公安 平安 杭州 人民日报 传说 中 女 网警 央视 新闻,1,,,社会生活,1
国家电网 统计 连续 6 月 电表 数为 零 房子 6540 万套 房子 足够 2 亿人 居住,1,,,社会生活,1
两岁 孙女 白血病 已到 重庆 住院 60 岁 爷爷 背上 家产 百斤 山货 走 2 半小时 山路 坐 6 小时 车 重庆 摆摊 孩子 凑 救命钱 两天 才 卖出 4 党参 80 元 老人 急得 抹 眼泪 山货 爷爷 感动 重庆 网友 今天 去 看 帮 帮 中国 新闻网,0,爷爷背百斤山货下山想救白血病孙女[泪],,社会生活,1
精致 好吃 家常菜 家里 请客吃饭 必备,0,,,社会生活,0
分享 网易 新闻 遇见 抢匪 麻袋 抢 匪 砸 一溜 跟斗 大爷 银行 取钱用 麻袋 扛走 200 万 现金 银行 很 常见 来自 网易 新闻 客户端,0,,#网易新闻#,社会生活,1
11 月 2 日 广西 百色 一辆 电动车 躲避 横穿马路 男童 急刹车 后 摔倒 人 意外 男童 丝毫 没 犹豫 瞬间 跑 上前 帮 摔倒 女子 抬车 连声 道歉 男童 父母 邻居 告知 监控 看到 事情 爸爸 隆 先生 说 孩子 今年 5 岁 回家 并未 说 全文,0,#男童横穿马路吓倒骑车人帮扶车道歉#：出事不能躲,#男童横穿马路吓倒骑车人帮扶车道歉#,社会生活,1
分享 后厂 村 体育 小编 绿洲 动态 「 梅 老板 一队 队友 进行 核酸 检测 期待 西甲 重启 消息 绿洲,0,,#元气充值中#,社会生活,0
手机用户 3056540680 一点 良心 请 送 孩子 回来 不要 贪婪 蒙蔽 眼睛 蒙蔽 良心,1,,,社会生活,1
普通 屠夫 卖肉 人 看 上 摊位 工商 税务 城管 卫生防疫 部门 找茬儿 不 上访 二 不 喊冤 直接 操刀 剁 死伤 都 部门 欺负 人 杀 人 家属 都 躲 进 派出所 抓 后 一件 事说 后悔 没杀 干净,1,,,社会生活,1
女人 买 东西 思路 同意 by 痞人 日记,0,,,社会生活,1
警方 一派 胡言乱语 女子 冤情 找 领导 说明 情况 大门 不让 进 领导 不 接待 女子 只好 跪 求 领导 接见 几个 彪形大汉 过来 连扯 带 拉 女子 裤子 扒 掉 说 女子 乱 蹬 致 裤子 脱落 请 警方 表演 一下 看看 乱 蹬 瞎 蹬 不能 裤子 蹬 掉 嘿嘿 自欺欺人,1,,#女子警所被扒裤子#,社会生活,1
今年 25 岁 冷梦梅 就读于 悉尼 科技 大学 UTS 4 月 21 日 冷梦梅 突然 失踪 24 日 当地 警方 南威尔士 州 中部 Munmorah 国家 保护区 海岸 喷泉 洞 发现 一具 亚裔 女子 尸体 尸体 上 明显 刺伤 后经 DNA 当地 警方 确认 成都 女孩 冷梦梅 遇害,0,震惊！成都美女澳大利亚留学遇害，遗体出现在海岸,#成都身边事#,社会生活,1
11 月 12 日 广西 高速 交警 G80 广昆 高速 巡逻 时 发现 一辆 货车 停靠在 应急 车道 内 未 摆放 三角 警示牌 开启 双闪灯 上前 查看 发现 司机 林某 广东 拉货到 云南 饥饿 难耐 便 应急 车道 停车 蒸 鸡蛋 民警 将车 引入 就近 服务区 对林 某处 罚款 200 元 驾驶证 全文,0,#货车司机高速路上停车蒸鸡蛋#交警：罚200扣6分,#货车司机高速路上停车蒸鸡蛋#,社会生活,0
今天 除夕 今天 哈尔滨 KTV 工作人员 报警 哈尔滨 公安局 道 里 分局 太平庄 派出所 民警 曲玉权 李振东 赶到 现场 民警 曲玉权 犯罪 份子 活活 打死 年仅 38 岁 老婆 一位 护士 今天 刚 抢救 完 一名 心衰 患者 告知 爱人 牺牲 犯罪 份子 仍 逃逸 大家 请 转发 寻找 线索 更 可恶 图四 傻 逼 妈 逼 没 人性,0,,,社会生活,1
引发 过敏 鼻炎 家 柳树 比较 回家 两次 每次 眼都 肿 红 一片 我妈 还 以为 我涂 眼影 真的 太难受 不能 换 树 做 绿化,0,,#柳絮到底有多烦#,社会生活,0
转 云南 小山村 发生 怪事 母猪 生下 8 小孩 1 昨天 凌晨 12 点 云南省 昆明市 宜良县 小山村 发生 一件 怪事 一只 母猪 居然 生下 8 男婴儿 在场 所有人 都 不敢相信 眼睛 各国 专家 都 赶到 现场 后 都 无法解释 这一 奇特 迹象 成为 世界 历史 上 未 解之迷,1,,,社会生活,1
晚上 驾驶 汽车 漆黑 路段 时 受到 鸡蛋 攻击 千万 不要 启动 喷水 功能 开动 雨刷 鸡蛋 参水后 呈现 白色 阻挡 视线 高达 92.5 被迫 停 路边 成为 劫匪 囊中物 这是 歹徒 最新 技俩 应 迅速 驰离 危险 区域 再 做 处理 转给 身边 朋友 亲人,1,司机朋友请注意！！！,,社会生活,1
18 日早 师宗县 9 岁 男孩 刘望 上学 途中 撞 车上 男子 抱 走 逃跑 至今 下落不明 刘望 高 1.3 米 穿 绿 上衣 蓝 牛仔裤 黑色 旅游鞋 肇事车 浅色 面包 前 挡风玻璃 蛛网状 裂痕 线索 请 联系 0874 5756994 早 一点 找到 多一分 希望 扩,0,[话筒]紧急寻人！云南男孩被车撞后遭抱走,,社会生活,0
36 岁 女博士 征婚 80 万 彩礼 50 万 车 一线 城市 独栋 别墅 要求 写 女方 名 女方 母亲 永远 不愁 嫁 …,1,,,社会生活,1
家中 唯一 代表 准备 去 参加 大长 腿 聚会 好 激动 好 紧张,0,,#田亮全员加速中#,社会生活,0
内涵 图 货车 司机 昨天 交警 拦 证件 齐全 没有 违规 说 没有 带 灭火器 说 带 拿给 看 说 灭火器 坏 说好 不信 看 熟练 打开 保险 下 人生 中 最 愚蠢 一下 现在 交警队 学习 要告 袭警,1,,,社会生活,1
正在 看 分享 一起 看吧 虐猫 团伙 追踪 实锤 舒克 上海 奉贤 离职 消防 战士 钱炯达 恳请 警方 行动 虐猫 团伙 追踪 实锤 舒克 上海 奉贤 离职 消防 战士 钱炯达 恳请 警方 行动,1,虐猫团伙追踪：实锤舒克就是上海奉贤离职消防战士钱炯达！恳请警方行动！,,社会生活,1
帮忙 转发 一下 一位 徐敬 女孩 21 岁 请 速回 水城县 人民 医院 妈妈 伤 很 严重 想见 最后 一面 爸爸 号码 15193383486 爱心 接力 好人 好 报,1,,,社会生活,1
一种 最新 骗术 请 大家 一定 看看 引起 警惕 近日 社会 上 出现 一种 最新 骗术 骗子 具体操作 程序 自称 快递 公司 人员 先给 打电话 随机 告诉 快递 物品 天气 潮湿 看不清 具体地址 姓名 只 知道 电话 请 提供 地址 姓名 真有 快递 公 O 网页 链接,1,,,社会生活,1
不要 料理 看似 普通 名字 迷惑 未满 18 岁 未成年人 请 家长 赶走 后 再 观看 链接 内 具体 教程,0,,,社会生活,0
朋友圈 发 贵阳 治安 乱 贵阳 大十字 广场,1,,#贵阳身边事#,社会生活,1
直播 北大学生 强奸 母猪 江苏籍 北大学生 小马 爆料 前段时间 同学 张某 回老家 安徽 游玩 张某 居然 手机 拍 强奸 母猪 张某 一边 圈里 母猪 实施 奸淫 一边 帮忙 拍 下 照片 作 纪念 张 发泄 完毕 还要 拉 试试 这是 北大 培养 出 学生 教育 出 问题 北大 出 问题 关注 热门 成都,1,,,社会生活,1
砖家 说 是不是 这种 体位 教育 专家 王 建立 指出 超市 手推车 后面 一个个 插入 摆放 方式 看到 脸红 摆放 容易 人 想入非非 孩子 去 一次 超市 相当于 看 一次 A 片 王 专家 进一步 指出 手推车 更 恶俗 群 P 危害 无穷 必须 取缔,1,超市手推车插入式摆放宛若同性爱爱姿势，专家建议取缔,,社会生活,1
发完 这条 睡觉 不 渣 浪 员工 一起 加班 无奈,1,,,社会生活,0
黄梅 人 非常 清楚 3 月 25 号 国家 解封 武汉 以外 所有 湖北 所有 离省 通道 本来 25 号 就要 出发 广州 上 不了 九江 一桥 没 办法 只能 自驾 从二桥 上 高速 走 很多 人 没有 小车 九江 一桥 坐火车 坐 高铁 出省 务工 江西 九江 藐视 国家 政策 不让 黄梅 人 九江 最终 导致 大家 强烈不满,0,,,社会生活,0
Yutin _ L 梦 玛格丽特 BBOX 小文 G4 落力 帮 请 转发给 更多人 知道 别中 日本 奸碟 计,1,,,社会生活,1
我国 年产 800 亿双 一次性 筷子 每天 需要 砍伐 2 千万 棵 树 中国 已 成为 世界 最大 木材 进口国 英国 每日电讯 报称 筷子 刀叉 孰 优孰劣 已经 争论 几个 世纪 如今 该下 定论 中国 必须 丢弃 筷子 知道 一次性 筷子 危害 环境 赞同 国人 丢弃 筷子 任志强 袁裕来 律师,0,你赞同国人丢弃筷子吗？,,社会生活,1
公安干警 地铁 一号线 自杀 事件 来出 一份 力 O 公安干警 地铁 一号线 自杀 事件 来出 一份 力,1,,,社会生活,1
中国社科院 教授 建嵘 发起 街头 随手 救助 活动 近日 北京街头 流浪者 发放 棉被 大衣 棉 鞋袜 发放 后 不久 一群 不明 身份 人 收走 活动 志愿者 樊银华 表示 这种 情况 去年 冬天 曾 出现 不明 身份 究竟 何人 做 via 新华社 中国 网 事,0,严冬中，谁抢走了流浪者棉被大衣,,社会生活,0
湖北 一大 二 学生 买 苹果 6 手机 外出 旅游 申请 网上 贷款 随后 拆东墙补西墙 不断 贷款 还债 最后 竟 欠下 70 多万元 催债 人员 常到 学校 讨债 便 回老家 躲债 不敢 回 学校 如今 其父 已帮 还 约 10 万元 还 解决 荆楚网 消费 还要 量力而行,0,大二学生贷款旅游买苹果手机竟欠款70万！[吃惊],,社会生活,0
宁波 女子 因付 不起 孩子 昂贵 医药费 抱 4 月 孩子 医院 楼顶上 跳 下 母子 当场 死亡 评 操蛋 医疗 孩子 下辈子 投胎 天朝,1,悲哀,,社会生活,1
